DUA;Item;Data;Año;Importador;RUC;Regimen;Código NCM;Aduana;Via Transporte;Nome do Transportador;Manifesto;Conhecimento;Porto de Embarque;País de Origem;Pais de Procedencia;Quantidade Comercial;Unidade de Medida;Quant. VF;U.V.F.;Embalagem;Tipo de Embalagem;U$S FOB;U$S FOB Unit.;U$S CIF;U$S Unitário;U$S Frete;Kgs. Líquidos;TN Netos;Kgs. Brutos;Fornecedor;Marca;Descrição de Mercadoria;Descrição para o Filtro
118-097584;0001;16/03/2015;2015;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39041020;MARITIMA DEL CALLAO;MARITIMO;COSMOS AGENCIA MARITIMA S;00589-15;SUDU252972058UN5;CARTAGENA;México;Panamá;204000;KILOGRAMO;204000;KILOGRAMO;136;BUL;175552;0.86;185640;0.91;9680;204000;204;207490;MEXICHEM RESINAS VINILICAS S.A. DE C.V.;PRIMEX;RESINA PVC , PRIMEX, P225-2 RESINA DE PVC POLICLORURO DE VINILO SIN MEZCLAR CON OTRAS SUSTANCIAS OBTENIDO POR POLIMERIZACION EN SUSPENSION;RESINA PVC , PRIMEX, P225-2 RESINA DE PVC POLICLORURO DE VINILO SIN MEZCLAR CON OTRAS SUSTANCIAS OBTENIDO POR POLIMERIZACION EN SUSPENSION
118-100149;0001;17/03/2015;2015;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39042100;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;00502-15;MSCUBC264674;CARTAGENA;Colômbia;Colômbia;12000;KILOGRAMO;12000;KILOGRAMO;1040;BUL;17423.71;1.45;17759.98;1.48;332.76;12000;12;12267.69;C.I. MEXICHEM COMPUESTOS COLOMBIA S.A.S.;MAXICHEM COMPUESTOS;M210-GREY-1350-25, MAXICHEM COMPUESTOS, M210 GREY 1350 COMPUESTO DE PVC, CLORURO DE POLIVINILO, GRANULADO BOLSA DE 25 KG C/U;M210-GREY-1350-25, MAXICHEM COMPUESTOS, M210 GREY 1350 COMPUESTO DE PVC, CLORURO DE POLIVINILO, GRANULADO BOLSA DE 25 KG C/U
118-100149;0002;17/03/2015;2015;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39042100;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;00502-15;MSCUBC264674;CARTAGENA;Colômbia;Colômbia;14000;KILOGRAMO;14000;KILOGRAMO;0;BUL;20327.67;1.45;20720;1.48;388.23;14000;14;14312.3;C.I. MEXICHEM COMPUESTOS COLOMBIA S.A.S.;MAXICHEM COMPUESTOS;M210-GREY-1350-25, MAXICHEM COMPUESTOS, M210 GREY 1350 COMPUESTO DE PVC, CLORURO DE POLIVINILO, GRANULADO BOLSA DE 25 KG C/U;M210-GREY-1350-25, MAXICHEM COMPUESTOS, M210 GREY 1350 COMPUESTO DE PVC, CLORURO DE POLIVINILO, GRANULADO BOLSA DE 25 KG C/U
118-101130;0001;18/03/2015;2015;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;29173200;MARITIMA DEL CALLAO;MARITIMO;INVERSIONES MARITIMAS UNI;00569-15;NYKS2081963610;PUSAN;Coreia do Sul;Panamá;48000;KILOGRAMO;42360;KILOGRAMO;240;BUL;65040;1.36;71853;1.5;6000;42360;42.36;42360;EVERLITE KOREA CO. LTD.;AEKYUNG;DOTP (DIOCTYL TEREPHTHALATE), AEKYUNG, DOTP DOTP (DIOCTYL TEREPHTHALATE) UNIDADES COMERCIALES CORRECTAS 48,000 KG;DOTP (DIOCTYL TEREPHTHALATE), AEKYUNG, DOTP DOTP (DIOCTYL TEREPHTHALATE) UNIDADES COMERCIALES CORRECTAS 48,000 KG
118-101116;0001;18/03/2015;2015;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;IAN TAYLOR PERU S.A.C;00650-15;MAEU953099929;PUSAN;Coreia do Sul;Panamá;108000;KILOGRAMO;108000;KILOGRAMO;4320;BUL;147962.55;1.37;161114.53;1.49;11302.45;108000;108;109060;KPIC CORPORATIONHOSUNG BUILDING 39 NAMDAEMUN-RO;KPIC CORPORATION;POLIETILENO ALTA DENSIDAD, KPIC CORPORATION , KPIC P600 POLIETILENO ALTA DENSIDAD KPIC P600 NATURAL;POLIETILENO ALTA DENSIDAD, KPIC CORPORATION , KPIC P600 POLIETILENO ALTA DENSIDAD KPIC P600 NATURAL
118-100908;0001;18/03/2015;2015;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39041020;MARITIMA DEL CALLAO;MARITIMO;COSMOS AGENCIA MARITIMA S;00589-15;SUDU252972058RTZ;CARTAGENA;México;Panamá;51000;KILOGRAMO;51000;KILOGRAMO;34;BUL;42358;0.83;44880;0.88;2420;51000;51;51880;MEXICHEM RESINAS VINILICAS S.A. DE C.V.;PRIMEX;RESINA PVC, PRIMEX, G-34 RESINA DE PVC. POLICLORURO DE VINILO SIN MEZCLAR CON OTRAS SUSTANCIAS OBTENIDO POR POLIMERIZACION EN SUSPENSION;RESINA PVC, PRIMEX, G-34 RESINA DE PVC. POLICLORURO DE VINILO SIN MEZCLAR CON OTRAS SUSTANCIAS OBTENIDO POR POLIMERIZACION EN SUSPENSION
118-103390;0001;19/03/2015;2015;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;IAN TAYLOR PERU S.A.C;00650-15;MAEU953091851;PUSAN;Coreia do Sul;Panamá;144000;KILOGRAMO;144000;KILOGRAMO;5760;BUL;191928;1.33;215454.1;1.5;21127;144000;144;145310;KPIC CORPORATION4TH FL HOSUNG BUILDING 39 NAMDAEM;KPIC CORP.;POLIETILENO ALTA DENSIDAD, KPIC CORP., KPIC P600 POLIETILENO ALTA DENSIDAD KPIC P600 NATURAL;POLIETILENO ALTA DENSIDAD, KPIC CORP., KPIC P600 POLIETILENO ALTA DENSIDAD KPIC P600 NATURAL
118-105886;0001;20/03/2015;2015;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39041020;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;00623-15;MSCUAU790166;ALTAMIRA;México;Panamá;306000;KILOGRAMO;306000;KILOGRAMO;204;BUL;226306;0.74;244800;0.8;17882;306000;306;311220;MEXICHEM RESINAS VINILICAS SA DE CV;PRIMEX;RESINA PVC , PRIMEX, P225-2 RESINA DE PVC POLICLORURO DE VINILO SIN MEZCLAR CON OTRAS SUSTANCIAS OBTENIDO POR POLIMERIZACION EN SUSPENSION;RESINA PVC , PRIMEX, P225-2 RESINA DE PVC POLICLORURO DE VINILO SIN MEZCLAR CON OTRAS SUSTANCIAS OBTENIDO POR POLIMERIZACION EN SUSPENSION
118-109360;0001;23/03/2015;2015;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39041020;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;00623-15;MSCUAU791685;ALTAMIRA;México;Panamá;25500;KILOGRAMO;25500;KILOGRAMO;1020;BUL;20853;0.82;22440;0.88;1536;25500;25.5;25880;MEXICHEM RESINAS VINILICAS SA DE CV;PRIMEX;RESINA DE PVC INYECCION , PRIMEX, P-180 RESINA DE PVC. POLICLORURO DE VINILO SIN MEZCLAR CON OTRS SUSTANCIAS OBTENIDO POR POLIMERIZACION EN SUSPENSION;RESINA DE PVC INYECCION , PRIMEX, P-180 RESINA DE PVC. POLICLORURO DE VINILO SIN MEZCLAR CON OTRS SUSTANCIAS OBTENIDO POR POLIMERIZACION EN SUSPENSION
118-109195;0001;23/03/2015;2015;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;00623-15;MSCUDM875573;JUBAIL;Arábia Saudita;Panamá;99000;KILOGRAMO;99000;KILOGRAMO;3960;BUL;125915;1.27;138688.93;1.4;11200;99000;99;100750;SABIC AMERICA'S INC.;SABIC;POLIETILENO ALTA DENSIDAD, SABIC, P6006 NAT POLIETILENO ALTA DENSIDAD PE100 SABIC P6006 NAT;POLIETILENO ALTA DENSIDAD, SABIC, P6006 NAT POLIETILENO ALTA DENSIDAD PE100 SABIC P6006 NAT
118-109216;0001;23/03/2015;2015;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;00623-15;MSCUDM875565;JUBAIL;Arábia Saudita;Panamá;99000;KILOGRAMO;99000;KILOGRAMO;3960;BUL;127400;1.29;140192.5;1.42;11200;99000;99;100590;SABIC AMERICA'S INC.;SABIC;POLIETILENO ALTA DENSIDAD, SABIC, P6006 NAT POLIETILENO ALTA DENSIDAD PE100 SABIC P6006 NAT;POLIETILENO ALTA DENSIDAD, SABIC, P6006 NAT POLIETILENO ALTA DENSIDAD PE100 SABIC P6006 NAT
118-112327;0001;25/03/2015;2015;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39031900;MARITIMA DEL CALLAO;MARITIMO;UNIMAR S A;00626-15;MSCUKC251838;PUSAN;Coreia do Sul;Panamá;17000;KILOGRAMO;17000;KILOGRAMO;680;BUL;24888.4;1.46;26520;1.56;1600;17000;17;17100;KUMHO PETROCHEMICAL CO. LTD.;KUMHO;POLIESTIRENO ALTO IMPACTO, KUMHO, HI425E POLIESTIRENO  DE ALTO IMPACTO KUMHO HI425E;POLIESTIRENO ALTO IMPACTO, KUMHO, HI425E POLIESTIRENO  DE ALTO IMPACTO KUMHO HI425E
118-112324;0001;25/03/2015;2015;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39041020;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;00624-15;MSCUBC266059;CARTAGENA;Colômbia;Colômbia;26000;KILOGRAMO;26000;KILOGRAMO;1040;BUL;25273.85;0.97;26000;1;721;26000;26;26670;MEXICHEM RESINAS COLOMBIA S.A.S;PETCO;RESINA DE PVC, PETCO, PVC-450 PVC-450-25 RESINA DE PVC. POLICLORURO DE VINILO SIN MEZCLAR CON OTRAS SUSTANCIAS OBTENIDO POR POLIMERIZACION EN SUSPENSION;RESINA DE PVC, PETCO, PVC-450 PVC-450-25 RESINA DE PVC. POLICLORURO DE VINILO SIN MEZCLAR CON OTRAS SUSTANCIAS OBTENIDO POR POLIMERIZACION EN SUSPENSION
118-112322;0001;25/03/2015;2015;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39041020;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;00624-15;MSCUAU792527;ALTAMIRA;México;Panamá;51000;KILOGRAMO;51000;KILOGRAMO;34;BUL;43796;0.86;46920;0.92;3022;51000;51;51900;MEXICHEM RESINAS VINILICAS SA DE CV;PRIMEX;RESINA PVC FLEXIBLE, PRIMEX, G-34 RESINA DE PVC. POLICLORURO DE VINILO SIN MEZCLAR CON OTRAS SUSTANCIAS OBTENIDO POR POLIMERIZACION EN SUSPENSION;RESINA PVC FLEXIBLE, PRIMEX, G-34 RESINA DE PVC. POLICLORURO DE VINILO SIN MEZCLAR CON OTRAS SUSTANCIAS OBTENIDO POR POLIMERIZACION EN SUSPENSION
118-112326;0001;25/03/2015;2015;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39041020;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;00624-15;MSCUUH013502;HOUSTON;Estados Unidos;Panamá;133900;KILOGRAMO;133900;KILOGRAMO;5356;BUL;112442;0.84;124593.52;0.93;10746;133900;133.9;135750;MONTACHEM INTERNATIONAL INC;FORMOSA;RESINA PVC F622, FORMOSA, FORMOLON 622 RESINA DE PVC, POLICLORURO DE VINILO SIN MEZCLAR CON OTRAS SUSTANCIAS, OBTENIDO POR POLIMERIZACION EN SUSPENSION;RESINA PVC F622, FORMOSA, FORMOLON 622 RESINA DE PVC, POLICLORURO DE VINILO SIN MEZCLAR CON OTRAS SUSTANCIAS, OBTENIDO POR POLIMERIZACION EN SUSPENSION
118-114346;0001;26/03/2015;2015;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39041020;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;00624-15;MSCUAU792691;ALTAMIRA;México;Panamá;204000;KILOGRAMO;204000;KILOGRAMO;136;BUL;191654;0.94;204000;1;11938;204000;204;208370;MEXICHEM RESINAS VINILICAS SA DE CV;PRIMEX;RESINA PVC , PRIMEX, P225-2 RESINA DE PVC (ALTA PRESION) POLICLORURO DE VINILO SIN MEZCLAR CON OTRAS SUSTANCIAS OBTENIDO POR POLIMERIZACION EN SUSPENSION;RESINA PVC , PRIMEX, P225-2 RESINA DE PVC (ALTA PRESION) POLICLORURO DE VINILO SIN MEZCLAR CON OTRAS SUSTANCIAS OBTENIDO POR POLIMERIZACION EN SUSPENSION
118-118347;0001;30/03/2015;2015;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;29173200;MARITIMA DEL CALLAO;MARITIMO;TMA S.A.C.;00709-15;NYKS2081973940;PUSAN;Coreia do Sul;Panamá;48000;UNIDAD;48000;KILOGRAMO;240;BUL;61200;1.28;67965;1.42;6000;48000;48;52220;EVERLITE KOREA CO. LTD.;AEKYUNG;DOP (DIOCTYLPHTHALATE), AEKYUNG, DOP DOP (DIOCTYLPHTHALATE);DOP (DIOCTYLPHTHALATE), AEKYUNG, DOP DOP (DIOCTYLPHTHALATE)
118-118306;0001;30/03/2015;2015;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39031900;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;00704-15;MSCUKC256423;PUSAN;Coreia do Sul;Panamá;17000;UNIDAD;17000;KILOGRAMO;680;BUL;24888.4;1.46;26520;1.56;1600;17000;17;17190;KUMHO PETROCHEMICAL CO. LTD.;KUMHO;POLIESTIRENO ALTO IMPACTO, KUMHO, HI425E POLIESTIRENO  DE ALTO IMPACTO KUMHO HI425E;POLIESTIRENO ALTO IMPACTO, KUMHO, HI425E POLIESTIRENO  DE ALTO IMPACTO KUMHO HI425E
118-120337;0001;31/03/2015;2015;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;29173990;MARITIMA DEL CALLAO;MARITIMO;TMA S.A.C.;00709-15;NYKS2081975960;PUSAN;Coreia do Sul;Panamá;32000;UNIDAD;32000;KILOGRAMO;160;BUL;44640;1.4;49198;1.54;4000;32000;32;34920;EVERLITE KOREA CO. LTD.;AEKYUNG;DOTP (DIOCTYL TEREPHTHALATE), AEKYUNG, DOTP DOTP (DIOCTYL TEREPHTHALATE);DOTP (DIOCTYL TEREPHTHALATE), AEKYUNG, DOTP DOTP (DIOCTYL TEREPHTHALATE)
118-120333;0001;31/03/2015;2015;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;NAUTILIUS S.A.;00690-15;SMLU4004258A;HOUSTON;Estados Unidos;Panamá;17500;UNIDAD;17500;KILOGRAMO;700;BUL;24615;1.41;26207.68;1.5;1285;17500;17.5;17570;MUEHLSTEIN INTERNATIONAL;CERTENE;POLIETILENO DE BAJA DENSIDAD, CERTENE , LDF-222C POLIETILENO DE BAJA DENSIDAD CERTENE LDF-222C;POLIETILENO DE BAJA DENSIDAD, CERTENE , LDF-222C POLIETILENO DE BAJA DENSIDAD CERTENE LDF-222C
118-120352;0001;31/03/2015;2015;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39041020;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;00636-15;NFAAXY600;BALBOA;Estados Unidos;Singapura;104;UNIDAD;104000;KILOGRAMO;4160;BUL;81600;784.62;89420;859.81;6800;104000;104;105210;UNITCARGO CONTAINER LINE INC. C/O;WESTLAKE;PVC , WESTLAKE , 1230 PVC,  GRADE: WESTLAKE 1230P;PVC , WESTLAKE , 1230 PVC,  GRADE: WESTLAKE 1230P
118-124915;0001;6/04/2015;2015;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39041020;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;00782-15;MSCUBC267271;CARTAGENA;Colômbia;Panamá;26000;UNIDAD;26000;KILOGRAMO;1040;BUL;26054.21;1;26780;1.03;721;26000;26;26520;MEXICHEM RESINAS COLOMBIA S.A.S;PETCO;RESINA PVC INYECCION, PETCO, PVC35 RESINA DE PVC. POLICLORURO DE VINILO SIN MESCLAR CON OTRAS SUSTANCIAS, OBTENIDO POR POLIMERIZACION EN SUSPENSION;RESINA PVC INYECCION, PETCO, PVC35 RESINA DE PVC. POLICLORURO DE VINILO SIN MESCLAR CON OTRAS SUSTANCIAS, OBTENIDO POR POLIMERIZACION EN SUSPENSION
118-126761;0001;7/04/2015;2015;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39041020;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;00782-15;MSCUBC267255;CARTAGENA;Colômbia;Colômbia;22900;UNIDAD;22900;KILOGRAMO;1040;BUL;22260.43;0.97;22899.99;1;635.03;22900;22.9;23366.8;MEXICHEM RESINAS COLOMBIA S.A.S.;PETCO;PVC-450-25, PETCO, PVC-450 PVC-450-25 RESINA DE PVC. POLICLORURO DE VINILO SIN MEZCLAR CON OTRAS SUSTANCIAS OBTENIDO POR POLIMERIZACION EN SUSPENSION;PVC-450-25, PETCO, PVC-450 PVC-450-25 RESINA DE PVC. POLICLORURO DE VINILO SIN MEZCLAR CON OTRAS SUSTANCIAS OBTENIDO POR POLIMERIZACION EN SUSPENSION
118-126761;0002;7/04/2015;2015;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39041020;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;00782-15;MSCUBC267255;CARTAGENA;Colômbia;Colômbia;3100;UNIDAD;3100;KILOGRAMO;0;BUL;3013.42;0.97;3099.99;1;85.96;3100;3.1;3163.19;MEXICHEM RESINAS COLOMBIA S.A.S.;PETCO;PVC-450-25, PETCO, PVC-450 PVC-450-25 RESINA DE PVC. POLICLORURO DE VINILO SIN MEZCLAR CON OTRAS SUSTANCIAS OBTENIDO POR POLIMERIZACION EN SUSPENSION;PVC-450-25, PETCO, PVC-450 PVC-450-25 RESINA DE PVC. POLICLORURO DE VINILO SIN MEZCLAR CON OTRAS SUSTANCIAS OBTENIDO POR POLIMERIZACION EN SUSPENSION
118-126765;0001;7/04/2015;2015;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39041020;MARITIMA DEL CALLAO;MARITIMO;COSMOS AGENCIA MARITIMA S;00697-15;SUDU252972404JU0;CARTAGENA;México;Panamá;51000;UNIDAD;51000;KILOGRAMO;34;BUL;46438;0.91;48960;0.96;2420;51000;51;51820;MEXICHEM RESINAS VINILICAS S.A.;PRIMEX;RESINA DE PVC INYECCION , PRIMEX, P-180 RESINA DE PVC. POLICLORURO DE VINILO SIN MEZCLAR CON OTRS SUSTANCIAS OBTENIDO POR POLIMERIZACION EN SUSPENSION;RESINA DE PVC INYECCION , PRIMEX, P-180 RESINA DE PVC. POLICLORURO DE VINILO SIN MEZCLAR CON OTRS SUSTANCIAS OBTENIDO POR POLIMERIZACION EN SUSPENSION
118-126759;0001;7/04/2015;2015;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39041020;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;00782-15;MSCUAU794721;ALTAMIRA;México;Panamá;25500;UNIDAD;25500;KILOGRAMO;17;BUL;22893;0.9;24480;0.96;1536;25500;25.5;25890;MEXICHEM RESINAS VINILICAS SA DE CV;PRIMEX;RESINA DE PVC INYECCION , PRIMEX, P-180 RESINA DE PVC. POLICLORURO DE VINILO SIN MEZCLAR CON OTRS SUSTANCIAS OBTENIDO POR POLIMERIZACION EN SUSPENSION;RESINA DE PVC INYECCION , PRIMEX, P-180 RESINA DE PVC. POLICLORURO DE VINILO SIN MEZCLAR CON OTRS SUSTANCIAS OBTENIDO POR POLIMERIZACION EN SUSPENSION
118-126782;0001;7/04/2015;2015;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;00760-15;MSCUDM880573;JUBAIL;Arábia Saudita;Panamá;49500;UNIDAD;49500;KILOGRAMO;1980;BUL;63205;1.28;69595.06;1.41;5600;49500;49.5;50420;SABIC AMERICA'S INC.;SABIC;POLIETILENO ALTA DENSIDAD, SABIC, P6006N POLIETILENO ALTA DENSIDAD PE100 SABIC 6006 NAT;POLIETILENO ALTA DENSIDAD, SABIC, P6006N POLIETILENO ALTA DENSIDAD PE100 SABIC 6006 NAT
118-128591;0001;8/04/2015;2015;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;00760-15;MSCUDM880524;JUBAIL;Arábia Saudita;Panamá;49500;UNIDAD;49500;KILOGRAMO;1980;BUL;63205;1.28;69595.06;1.41;5600;49500;49.5;50430;SABIC AMERICA'S INC.;SABIC;POLIETILENO ALTA DENSIDAD, SABIC, P6006N POLIETILENO ALTA DENSIDAD PE100 SABIC 6006 NAT;POLIETILENO ALTA DENSIDAD, SABIC, P6006N POLIETILENO ALTA DENSIDAD PE100 SABIC 6006 NAT
118-130237;0001;9/04/2015;2015;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39031900;MARITIMA DEL CALLAO;MARITIMO;OCEANO AGENCIA MARITIMA S;00774-15;PUSCLL000569;PUSAN;Coreia do Sul;Panamá;17000;UNIDAD;17000;KILOGRAMO;680;BUL;25228.4;1.48;26860;1.58;1600;17000;17;17110;KUMHO PETROCHEMICAL CO. LTD.EAST WING 10-14TH FLO;KUMHO PETROCHEMICAL;POLIESTIRENO ALTO IMPACTO, KUMHO PETROCHEMICAL, HI425E POLIESTIRENO  DE ALTO IMPACTO KUMHO HI425E;POLIESTIRENO ALTO IMPACTO, KUMHO PETROCHEMICAL, HI425E POLIESTIRENO  DE ALTO IMPACTO KUMHO HI425E
118-130280;0001;9/04/2015;2015;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;COSMOS AGENCIA MARITIMA S;00790-15;HLCUSEL150226618;MANZANILLO;Coreia do Sul;Panamá;17500;UNIDAD;17500;KILOGRAMO;700;BUL;23189.77;1.33;25139.87;1.44;1660.23;17500;17.5;17540;LOTTE CHEMICAL CORPORATION;LOTTE CHEMICAL;POLIETILENO LINEAL , LOTTE CHEMICAL, UF315 NAT POLIETILENO LINEAL DE BAJA DENSIDAD LOTTE UF315 NATURAL;POLIETILENO LINEAL , LOTTE CHEMICAL, UF315 NAT POLIETILENO LINEAL DE BAJA DENSIDAD LOTTE UF315 NATURAL
118-130193;0001;9/04/2015;2015;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;00760-15;MSCUDM880847;JUBAIL;Arábia Saudita;Panamá;49500;UNIDAD;49500;KILOGRAMO;1980;BUL;71125;1.44;77614.06;1.57;5600;49500;49.5;50340;SABIC AMERICA'S INC.;SABIC;POLIETILENO DE BAJA DENSIDAD, SABIC, HP2022J POLIETILENO DE BAJA DENSIDAD SABIC HP2022J;POLIETILENO DE BAJA DENSIDAD, SABIC, HP2022J POLIETILENO DE BAJA DENSIDAD SABIC HP2022J
118-131675;0001;10/04/2015;2015;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39041020;MARITIMA DEL CALLAO;MARITIMO;COSMOS AGENCIA MARITIMA S;00697-15;SUDU252972404YWB;CARTAGENA;México;Panamá;51000;UNIDAD;51000;KILOGRAMO;34;BUL;41338;0.81;43860;0.86;2420;51000;51;51650;MEXICHEM RESINAS VINILICAS S.A.;PRIMEX;RESINA DE PVC P-180, PRIMEX, P-180 RESINA DE PVC. POLICLORURO DE VINILO SIN MEZCLAR CON OTRS SUSTANCIAS OBTENIDO POR POLIMERIZACION EN SUSPENSION;RESINA DE PVC P-180, PRIMEX, P-180 RESINA DE PVC. POLICLORURO DE VINILO SIN MEZCLAR CON OTRS SUSTANCIAS OBTENIDO POR POLIMERIZACION EN SUSPENSION
118-131731;0001;10/04/2015;2015;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39041020;MARITIMA DEL CALLAO;MARITIMO;UNIMAR S A;00813-15;MSCUAU796551;ALTAMIRA;México;Panamá;51000;UNIDAD;51000;KILOGRAMO;34;BUL;42776;0.84;45900;0.9;3022;51000;51;52058;MEXICHEM RESINAS VINILICAS SA DE CV;PRIMEX;RESINA PVC FLEXIBLE, PRIMEX, G-34 RESINA DE PVC. POLICLORURO DE VINILO SIN MEZCLAR CON OTRAS SUSTANCIAS OBTENIDO POR POLIMERIZACION EN SUSPENSION;RESINA PVC FLEXIBLE, PRIMEX, G-34 RESINA DE PVC. POLICLORURO DE VINILO SIN MEZCLAR CON OTRAS SUSTANCIAS OBTENIDO POR POLIMERIZACION EN SUSPENSION
118-131929;0001;10/04/2015;2015;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39041020;MARITIMA DEL CALLAO;MARITIMO;UNIMAR S A;00813-15;MSCUAU796593;ALTAMIRA;México;Panamá;204000;UNIDAD;204000;KILOGRAMO;136;BUL;175344;0.86;187680;0.92;11928;204000;204;208960;MEXICHEM RESINAS VINILICAS SA DE CV;PRIMEX;RESINA PVC, PRIMEX, P225-2 RESINA DE PVC, (8160 SACOS X 25KG C/U) POLICLORURO DE VINILO SIN MEZCLAR CON OTRAS SUSTANCIAS OBTENIDO POR POLIMERIZACION EN SUSPENSION 1ER. PARCIAL DE LA FACTURA O/111864 DE FECHA 12/03/2015;RESINA PVC, PRIMEX, P225-2 RESINA DE PVC, (8160 SACOS X 25KG C/U) POLICLORURO DE VINILO SIN MEZCLAR CON OTRAS SUSTANCIAS OBTENIDO POR POLIMERIZACION EN SUSPENSION 1ER. PARCIAL DE LA FACTURA O/111864 D
118-133694;0001;13/04/2015;2015;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39041020;MARITIMA DEL CALLAO;MARITIMO;COSMOS AGENCIA MARITIMA S;00794-15;SUDU252972204YUY;CARTAGENA;México;Panamá;306000;KILOGRAMO;306000;KILOGRAMO;204;BUL;229668;0.75;244800;0.8;14520;306000;306;312320;MEXICHEM RESINAS VINILICAS S.A. DE C.V.;PRIMEX;RESINA PVC, PRIMEX, P225-2 TUBO SISTEMA RESINA DE PVC POLICLORURO DE VINILO SIN MEZCLAR CON OTRAS SUSTANCIAS OBTENIDO POR POLIMERIZACION EN SUSPENSION;RESINA PVC, PRIMEX, P225-2 TUBO SISTEMA RESINA DE PVC POLICLORURO DE VINILO SIN MEZCLAR CON OTRAS SUSTANCIAS OBTENIDO POR POLIMERIZACION EN SUSPENSION
