DUA;Item;Fecha;Año;Importador;RUC;Regimen;Código NCM;Aduana;Vía Transporte;Nombre Transportista;Manifiesto;Conocimiento;Puerto de Embarque;País de Origen;Pais de Procedencia;Cantidad Comercial;Unidad de Medida;Cant. VF;U.V.F.;Bultos;Tipo de Bulto;U$S FOB;U$S FOB Unit.;U$S CIF;U$S Unitario;U$S Flete;Kgs. Netos;TN netos;Kgs. Brutos;Proveedor;Marca;Descripción de Mercadería;Descripción para Filtro
118-229032;0002;22/06/2017;2017;INVERSIONES MESAL SOCIEDAD ANONIMA CERRADA - INMES;4  20601119111;IMPORTACION DEFINITIVA;39021000;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;01580-17;NAM2686562;CARTAGENA;Estados Unidos;Estados Unidos;4.62;UNIDAD;4625;KILOGRAMO;0;BUL;4880.74;1056.44;5093.6;1102.51;206.76;4625;4.625;4710.1;CHEMIUM INTERNATIONAL CORP. 1455 WEST LOOP SOUTH S;No disponible;POLIPROPILENO CHEMIUM S/M TONELADAS USO INDUSTRIAL / LOTE: LP16120566, LP16120557 POLYPROPYLENE TOTAL GRADE 3462;POLIPROPILENO CHEMIUM S/M TONELADAS USO INDUSTRIAL / LOTE: LP16120566, LP16120557 POLYPROPYLENE TOTAL GRADE 3462
118-229032;0003;22/06/2017;2017;INVERSIONES MESAL SOCIEDAD ANONIMA CERRADA - INMES;4  20601119111;IMPORTACION DEFINITIVA;39021000;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;01580-17;NAM2686562;CARTAGENA;Estados Unidos;Estados Unidos;15.77;UNIDAD;15775;KILOGRAMO;0;BUL;16647.26;1055.63;17373.3;1101.67;705.23;15775;15.775;16065.26;CHEMIUM INTERNATIONAL CORP. 1455 WEST LOOP SOUTH S;No disponible;POLIPROPILENO CHEMIUM S/M TONELADAS USO INDUSTRIAL / LOTE: LP16120157 POLYPROPYLENE TOTAL GRADE 3620WZ;POLIPROPILENO CHEMIUM S/M TONELADAS USO INDUSTRIAL / LOTE: LP16120157 POLYPROPYLENE TOTAL GRADE 3620WZ
118-229032;0004;22/06/2017;2017;INVERSIONES MESAL SOCIEDAD ANONIMA CERRADA - INMES;4  20601119111;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;01580-17;NAM2686562;CARTAGENA;Estados Unidos;Estados Unidos;0.5;UNIDAD;500;KILOGRAMO;0;BUL;537.65;1075.3;560.67;1121.34;22.35;500;0.5;509.2;CHEMIUM INTERNATIONAL CORP. 1455 WEST LOOP SOUTH S;No disponible;POLIETILENO CHEMIUM S/M TONELADAS USO INDUSTRIAL / LOTE: C170130A24 HIGH DENSITY POLYETHYLENE GRADE 3050-BM;POLIETILENO CHEMIUM S/M TONELADAS USO INDUSTRIAL / LOTE: C170130A24 HIGH DENSITY POLYETHYLENE GRADE 3050-BM
118-229032;0005;22/06/2017;2017;INVERSIONES MESAL SOCIEDAD ANONIMA CERRADA - INMES;4  20601119111;IMPORTACION DEFINITIVA;39031900;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;01580-17;NAM2686562;CARTAGENA;Estados Unidos;Estados Unidos;0.2;UNIDAD;200;KILOGRAMO;0;BUL;261.06;1305.3;270.32;1351.6;8.94;200;0.2;203.68;CHEMIUM INTERNATIONAL CORP. 1455 WEST LOOP SOUTH S;No disponible;POLIESTIRENO CHEMIUM S/M TONELADAS USO INDUSTRIAL / LOTE: CL30016696 GENERAL PURPOSE POLYSTYRENE TOTAL GRADE 500W;POLIESTIRENO CHEMIUM S/M TONELADAS USO INDUSTRIAL / LOTE: CL30016696 GENERAL PURPOSE POLYSTYRENE TOTAL GRADE 500W
118-229032;0006;22/06/2017;2017;INVERSIONES MESAL SOCIEDAD ANONIMA CERRADA - INMES;4  20601119111;IMPORTACION DEFINITIVA;39031900;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;01580-17;NAM2686562;CARTAGENA;Estados Unidos;Estados Unidos;0.85;UNIDAD;850;KILOGRAMO;0;BUL;1109.5;1305.29;1148.88;1351.62;38;850;0.85;865.64;CHEMIUM INTERNATIONAL CORP. 1455 WEST LOOP SOUTH S;No disponible;POLIESTIRENO CHEMIUM S/M TONELADAS USO INDUSTRIAL / LOTE: CL50022529 HIGH IMPACT POLYSTYRENE TOTAL GRADE 825E;POLIESTIRENO CHEMIUM S/M TONELADAS USO INDUSTRIAL / LOTE: CL50022529 HIGH IMPACT POLYSTYRENE TOTAL GRADE 825E
118-229033;0001;22/06/2017;2017;INVERSIONES MESAL SOCIEDAD ANONIMA CERRADA - INMES;4  20601119111;IMPORTACION DEFINITIVA;39021000;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;01580-17;NAM2682302;CARTAGENA;Estados Unidos;Estados Unidos;7;UNIDAD;7000;KILOGRAMO;925;BUL;7383.68;1054.81;7709.23;1101.32;316.32;7000;7;7128.8;CHEMIUM INTERNATIONAL CORP. 1455 WEST LOOP SOUTH S;No disponible;POLIPROPILENO CHEMIUM S/M TONELADAS USO INDUSTRIAL / LOTE: LP16100703 POLYPROPYLENE TOTAL GRADE 3571;POLIPROPILENO CHEMIUM S/M TONELADAS USO INDUSTRIAL / LOTE: LP16100703 POLYPROPYLENE TOTAL GRADE 3571
118-229033;0002;22/06/2017;2017;INVERSIONES MESAL SOCIEDAD ANONIMA CERRADA - INMES;4  20601119111;IMPORTACION DEFINITIVA;39021000;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;01580-17;NAM2682302;CARTAGENA;Estados Unidos;Estados Unidos;0.27;UNIDAD;275;KILOGRAMO;0;BUL;290.07;1074.33;302.85;1121.67;12.42;275;0.275;280.06;CHEMIUM INTERNATIONAL CORP. 1455 WEST LOOP SOUTH S;No disponible;POLIPROPILENO CHEMIUM S/M TONELADAS USO INDUSTRIAL / LOTE: LP16060340 POLYPROPYLENE TOTAL GRADE 3927WZ;POLIPROPILENO CHEMIUM S/M TONELADAS USO INDUSTRIAL / LOTE: LP16060340 POLYPROPYLENE TOTAL GRADE 3927WZ
118-229033;0003;22/06/2017;2017;INVERSIONES MESAL SOCIEDAD ANONIMA CERRADA - INMES;4  20601119111;IMPORTACION DEFINITIVA;39021000;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;01580-17;NAM2682302;CARTAGENA;Estados Unidos;Estados Unidos;11.55;UNIDAD;11550;KILOGRAMO;0;BUL;12183.06;1054.81;12720.23;1101.32;521.93;11550;11.55;11762.52;CHEMIUM INTERNATIONAL CORP. 1455 WEST LOOP SOUTH S;No disponible;POLIPROPILENO CHEMIUM S/M TONELADAS USO INDUSTRIAL / LOTE: LP16100595, LP16100627 POLYPROPYLENE TOTAL GRADE 3825WZ;POLIPROPILENO CHEMIUM S/M TONELADAS USO INDUSTRIAL / LOTE: LP16100595, LP16100627 POLYPROPYLENE TOTAL GRADE 3825WZ
118-229033;0004;22/06/2017;2017;INVERSIONES MESAL SOCIEDAD ANONIMA CERRADA - INMES;4  20601119111;IMPORTACION DEFINITIVA;39021000;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;01580-17;NAM2682302;CARTAGENA;Estados Unidos;Estados Unidos;4.3;UNIDAD;4300;KILOGRAMO;0;BUL;4535.69;1054.81;4735.67;1101.32;194.31;4300;4.3;4379.12;CHEMIUM INTERNATIONAL CORP. 1455 WEST LOOP SOUTH S;No disponible;POLIPROPILENO CHEMIUM S/M TONELADAS USO INDUSTRIAL / LOTE: LP16110525 POLYPROPYLENE TOTAL GRADE 3462;POLIPROPILENO CHEMIUM S/M TONELADAS USO INDUSTRIAL / LOTE: LP16110525 POLYPROPYLENE TOTAL GRADE 3462
118-229151;0001;22/06/2017;2017;INVERSIONES MESAL SOCIEDAD ANONIMA CERRADA - INMES;4  20601119111;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;01580-17;NAM2682905;CARTAGENA;Estados Unidos;Estados Unidos;17.87;UNIDAD;17875;KILOGRAMO;935;BUL;22974.63;1285.65;23834.25;1333.76;831.06;17875;17.875;18205.02;CHEMIUM INTERNATIONAL CORP. 1455 WEST LOOP SOUTH S;No disponible;POLIETILENO WESTLAKE S/M EN 715 BOLSAS DE 25 KGS C/U LOW DENSITY POLYETHYLENE WESTLAKE GRADE EF-412JM USO INDUSTRIAL - BATCH: 70135251 DE BAJA DENSIDAD - MATERIAL: LDPE;POLIETILENO WESTLAKE S/M EN 715 BOLSAS DE 25 KGS C/U LOW DENSITY POLYETHYLENE WESTLAKE GRADE EF-412JM USO INDUSTRIAL - BATCH: 70135251 DE BAJA DENSIDAD - MATERIAL: LDPE
118-229151;0002;22/06/2017;2017;INVERSIONES MESAL SOCIEDAD ANONIMA CERRADA - INMES;4  20601119111;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;01580-17;NAM2682905;CARTAGENA;Estados Unidos;Estados Unidos;5.5;UNIDAD;5500;KILOGRAMO;0;BLS;5914.12;1075.29;6135.4;1115.53;213.93;5500;5.5;5601.54;CHEMIUM INTERNATIONAL CORP. 1455 WEST LOOP SOUTH S;No disponible;POLIETILENO INEOS S/M EN 220 BOLSAS DE 25 KGS C/U HIGH DENSITY POLYETHYLENE GRADE 3050-BM USO INDUSTRIAL - BATCH: C170130A24 DE ALTA DENSIDAD - MATERIAL: HDPE;POLIETILENO INEOS S/M EN 220 BOLSAS DE 25 KGS C/U HIGH DENSITY POLYETHYLENE GRADE 3050-BM USO INDUSTRIAL - BATCH: C170130A24 DE ALTA DENSIDAD - MATERIAL: HDPE
118-230622;0001;23/06/2017;2017;INVERSIONES MESAL SOCIEDAD ANONIMA CERRADA - INMES;4  20601119111;IMPORTACION DEFINITIVA;39076990;MARITIMA DEL CALLAO;MARITIMO;TERMINALES PORTUARIOS PE;01485-17;0687017997;PORT ALBERT VICTOR, BEHER;India;India;23;UNIDAD;23000;KILOGRAMO;20;BUL;25595;1112.83;26526.73;1153.34;895;23000;23;23150;MICRO POLYPET PVT LTD;No disponible;RAMAPET N1 MICROPET S/M EN 20 BOLSAS POR 1150 KG C/U POLYETHYLENE TEREPHTHALATE(PET RESIN) PARA FABRICAR PREFORMAS PET PARA BOTELLAS RAMAPET  CHIPS PET RESIN BOTTLE GRADE I.V. : 0.80 IV +/-0.02;RAMAPET N1 MICROPET S/M EN 20 BOLSAS POR 1150 KG C/U POLYETHYLENE TEREPHTHALATE(PET RESIN) PARA FABRICAR PREFORMAS PET PARA BOTELLAS RAMAPET  CHIPS PET RESIN BOTTLE GRADE I.V. : 0.80 IV +/-0.02
118-233495;0001;26/06/2017;2017;INVERSIONES MESAL SOCIEDAD ANONIMA CERRADA - INMES;4  20601119111;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;01580-17;HLCUHOU170569661;HOUSTON;Estados Unidos;Estados Unidos;23.37;UNIDAD;23375;KILOGRAMO;935;BUL;29721.25;1271.77;30733.03;1315.06;975;23375;23.375;23770;VINMAR INTERNATIONAL LTD.;No disponible;POLIETILENO CYNPOL S/M EN 935 SACOS POR 25 KGS C/U - LOT NUMBER: VIN009583, VIN009672 DE BAJA DENSIDAD - MATERIA PRIMA VIRGEN PARA LA FABRICACION DE PRODUCTOS PLASTICOS FLEXIBLES LOW DENSITY POLYETHYLENE - CYNPOL LD4001;POLIETILENO CYNPOL S/M EN 935 SACOS POR 25 KGS C/U - LOT NUMBER: VIN009583, VIN009672 DE BAJA DENSIDAD - MATERIA PRIMA VIRGEN PARA LA FABRICACION DE PRODUCTOS PLASTICOS FLEXIBLES LOW DENSITY POLYETHYL
118-266402;0001;19/07/2017;2017;INVERSIONES MESAL SOCIEDAD ANONIMA CERRADA - INMES;4  20601119111;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;UNIMAR S A;01877-17;NAM2766946;CARTAGENA;Estados Unidos;Estados Unidos;46.75;UNIDAD;46750;KILOGRAMO;1870;BUL;59152.5;1265.29;61315.99;1311.57;2090;46750;46.75;47613.14;CHEMIUM INTERNATIONAL CORP.;No disponible;POLIETILENO DE BAJA DENSIDAD WESTLAKE S/M TONELADAS BATCH: 70135251, 70112017 USO INDUSTRIAL LOW DENSITY POLYETHYLENE WESTLAKE GRADE EF-412JM;POLIETILENO DE BAJA DENSIDAD WESTLAKE S/M TONELADAS BATCH: 70135251, 70112017 USO INDUSTRIAL LOW DENSITY POLYETHYLENE WESTLAKE GRADE EF-412JM
118-266403;0001;19/07/2017;2017;INVERSIONES MESAL SOCIEDAD ANONIMA CERRADA - INMES;4  20601119111;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;UNIMAR S A;01877-17;NAM2686589;CARTAGENA;Estados Unidos;Estados Unidos;46.75;UNIDAD;46750;KILOGRAMO;1870;BUL;50270;1075.29;52422.83;1121.34;2090;46750;46.75;47613.14;CHEMIUM INTERNATIONAL CORP.;No disponible;POLIETILENO INEOS S/M EN 1870 BOLSAS BATCH: C170502A01 DE ALTA DENSIDAD HIGH DENSITY POLYETHYLENE GRADE CHE3050-BM;POLIETILENO INEOS S/M EN 1870 BOLSAS BATCH: C170502A01 DE ALTA DENSIDAD HIGH DENSITY POLYETHYLENE GRADE CHE3050-BM
118-286554;0001;27/07/2017;2017;INVERSIONES MESAL SOCIEDAD ANONIMA CERRADA - INMES;4  20601119111;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;UNIMAR S A;01923-17;NAM2741604;CARTAGENA;Estados Unidos;Estados Unidos;21.25;UNIDAD;21250;KILOGRAMO;850;BUL;22587.5;1062.94;23712.5;1115.88;1095;21250;21.25;21710;UNITCARGO CONTAINER LINE INC. C/O MARUBENI AMERIC;No disponible;POLIETILENO FORMOLENE S/M EN 850 BOLSAS DE 25 KGS C/U TIPO: HB5502B DE ALTA DENSIDAD, PARA ENVASES PLASTICOS SOPLADOS HDPE HB5502B EX FPC USA;POLIETILENO FORMOLENE S/M EN 850 BOLSAS DE 25 KGS C/U TIPO: HB5502B DE ALTA DENSIDAD, PARA ENVASES PLASTICOS SOPLADOS HDPE HB5502B EX FPC USA
118-289254;0001;31/07/2017;2017;INVERSIONES MESAL SOCIEDAD ANONIMA CERRADA - INMES;4  20601119111;IMPORTACION DEFINITIVA;39041020;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING C;01917-17;MSCUFL728828;HOUSTON;Estados Unidos;Estados Unidos;66;UNIDAD;66000;KILOGRAMO;2640;BUL;55764;844.91;59140.88;896.07;3306;66000;66;67320;CHEMIUM INTERNATIONAL CORP.;No disponible;PVC FORMOLON 622 S/M S/M TONELADAS BATCH: 7F01A USO INDUSTRIAL PVC PRIME QUALITY FORMOSA GRADE FORMOLON 622;PVC FORMOLON 622 S/M S/M TONELADAS BATCH: 7F01A USO INDUSTRIAL PVC PRIME QUALITY FORMOSA GRADE FORMOLON 622
118-324302;0001;23/08/2017;2017;INVERSIONES MESAL SOCIEDAD ANONIMA CERRADA - INMES;4  20601119111;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;02214-17;NAM2794302;CARTAGENA;Estados Unidos;Estados Unidos;46.75;UNIDAD;46750;KILOGRAMO;1870;BUL;51740;1106.74;54295.08;1161.39;2490;46750;46.75;47613.14;CHEMIUM INTERNATIONAL CORP. 1455 WEST LOOP SOUTH S;No disponible;POLIETILENO DE ALTA DENSIDAD S/M S/M TONELADAS BATCH: C170502A01, C170502A04 USO INDUSTRIAL HIGH DENSITY POLYETHYLENE GRADE CHE3050-BM;POLIETILENO DE ALTA DENSIDAD S/M S/M TONELADAS BATCH: C170502A01, C170502A04 USO INDUSTRIAL HIGH DENSITY POLYETHYLENE GRADE CHE3050-BM
118-349373;0001;08/09/2017;2017;INVERSIONES MESAL SOCIEDAD ANONIMA CERRADA - INMES;4  20601119111;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;UNIMAR S A;00000-17;NAM2794384;CARTAGENA;Estados Unidos;Estados Unidos;23.37;UNIDAD;23375;KILOGRAMO;935;BUL;28791.88;1232;30072.92;1286.82;1245;23375;23.375;23806.57;CHEMIUM INTERNATIONAL CORP.;No disponible;POLIETILENO S/M S/M EN 935 BOLSAS DE 25 KGS C/U BATCH: 70612042 DE BAJA DENSIDAD LOW DENSITY POLYETHYLENE WESTLAKE GRADE EF-412JM;POLIETILENO S/M S/M EN 935 BOLSAS DE 25 KGS C/U BATCH: 70612042 DE BAJA DENSIDAD LOW DENSITY POLYETHYLENE WESTLAKE GRADE EF-412JM
118-378045;0001;26/09/2017;2017;INVERSIONES MESAL SOCIEDAD ANONIMA CERRADA - INMES;4  20601119111;IMPORTACION DEFINITIVA;39031900;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING C;02575-17;MSCUJR197003;HOUSTON;Estados Unidos;Estados Unidos;23.37;UNIDAD;23375;KILOGRAMO;935;BUL;32276.25;1381.1;33466.36;1432.02;1150;23375;23.375;23806.57;CHEMIUM INTERNATIONAL CORP.;No disponible;POLIESTIRENO TOTAL S/M 23.375 TM TOTAL PETROCHEMICALS & REFINING USA, INC USO INDUSTRIAL - LOTE: CL50023513 HIGH IMPACT POLYSTYRENE TOTAL GRADE 825E;POLIESTIRENO TOTAL S/M 23.375 TM TOTAL PETROCHEMICALS & REFINING USA, INC USO INDUSTRIAL - LOTE: CL50023513 HIGH IMPACT POLYSTYRENE TOTAL GRADE 825E
118-379179;0001;27/09/2017;2017;INVERSIONES MESAL SOCIEDAD ANONIMA CERRADA - INMES;4  20601119111;IMPORTACION DEFINITIVA;39021000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING C;02575-17;MSCUJR199173;HOUSTON;Estados Unidos;Estados Unidos;17.75;UNIDAD;17750;KILOGRAMO;1870;BUL;19378.82;1091.76;20259.22;1141.36;856.17;17750;17.75;18077.85;CHEMIUM INTERNATIONAL CORP.;No disponible;POLIPROPILENO S/M S/M EN 710 BOLSAS DE 25 KGS C/U BATCH: LP17060661 USO INDUSTRIAL POLYPROPYLENE TOTAL GRADE 3462;POLIPROPILENO S/M S/M EN 710 BOLSAS DE 25 KGS C/U BATCH: LP17060661 USO INDUSTRIAL POLYPROPYLENE TOTAL GRADE 3462
118-379179;0002;27/09/2017;2017;INVERSIONES MESAL SOCIEDAD ANONIMA CERRADA - INMES;4  20601119111;IMPORTACION DEFINITIVA;39021000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING C;02575-17;MSCUJR199173;HOUSTON;Estados Unidos;Estados Unidos;8.52;UNIDAD;8525;KILOGRAMO;0;BUL;9307.29;1092.4;9730.12;1142.03;411.2;8525;8.525;8682.46;CHEMIUM INTERNATIONAL CORP.;No disponible;POLIPROPILENO S/M S/M EN 341 BOLSAS DE 25 KGS C/U BATCH: LP16100703 - LP16100703 USO INDUSTRIAL POLYPROPYLENE TOTAL GRADE 3571;POLIPROPILENO S/M S/M EN 341 BOLSAS DE 25 KGS C/U BATCH: LP16100703 - LP16100703 USO INDUSTRIAL POLYPROPYLENE TOTAL GRADE 3571
118-379179;0003;27/09/2017;2017;INVERSIONES MESAL SOCIEDAD ANONIMA CERRADA - INMES;4  20601119111;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING C;02575-17;MSCUJR199173;HOUSTON;Estados Unidos;Estados Unidos;19.65;UNIDAD;19650;KILOGRAMO;0;BUL;23811.18;1211.76;24788.77;1261.52;947.82;19650;19.65;20012.94;CHEMIUM INTERNATIONAL CORP.;No disponible;POLIETILENO S/M S/M EN 786 BOLSAS DE 25 KGS C/U BATCH: 70612042 DE BAJA DENSIDAD LOW DENSITY POLYETHYLENE WESTLAKE GRADE EF-412JM;POLIETILENO S/M S/M EN 786 BOLSAS DE 25 KGS C/U BATCH: 70612042 DE BAJA DENSIDAD LOW DENSITY POLYETHYLENE WESTLAKE GRADE EF-412JM
118-379179;0004;27/09/2017;2017;INVERSIONES MESAL SOCIEDAD ANONIMA CERRADA - INMES;4  20601119111;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING C;02575-17;MSCUJR199173;HOUSTON;Estados Unidos;Estados Unidos;0.82;UNIDAD;825;KILOGRAMO;0;BUL;999.71;1219.16;1040.75;1269.21;39.79;825;0.825;840.23;CHEMIUM INTERNATIONAL CORP.;No disponible;POLIETILENO S/M S/M EN 33 BOLSAS DE 25 KGS C/U BATCH: 70516382 DE BAJA DENSIDAD LOW DENSITY POLYETHYLENE WESTLAKE GRADE EF-601AA;POLIETILENO S/M S/M EN 33 BOLSAS DE 25 KGS C/U BATCH: 70516382 DE BAJA DENSIDAD LOW DENSITY POLYETHYLENE WESTLAKE GRADE EF-601AA
118-415427;0001;20/10/2017;2017;INVERSIONES MESAL SOCIEDAD ANONIMA CERRADA - INMES;4  20601119111;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;IAN TAYLOR PERU S.A.C;00000-17;SEAUSLD641393;HOUSTON;Estados Unidos;Estados Unidos;23500;UNIDAD;23500;KILOGRAMO;940;BUL;24945;1.06;26256.3;1.12;1280;23500;23.5;23949;UNITCARGO CONTAINER LINE INC C OLATIN AMERICAN PO;No disponible;POLIETILENO LAP S/M KILOGRAMOS LOTE: 943087-AC USO INDUSTRIAL HD035-GP HDPE.35 MI .954 DEN PHILLIPS;POLIETILENO LAP S/M KILOGRAMOS LOTE: 943087-AC USO INDUSTRIAL HD035-GP HDPE.35 MI .954 DEN PHILLIPS
118-415469;0001;20/10/2017;2017;INVERSIONES MESAL SOCIEDAD ANONIMA CERRADA - INMES;4  20601119111;IMPORTACION DEFINITIVA;39041020;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING C;00000-17;MSCUJR436922;HOUSTON;Estados Unidos;Estados Unidos;46.75;UNIDAD;46750;KILOGRAMO;1870;BUL;45385;970.8;47742.22;1021.22;2300;46750;46.75;47613.14;CHEMIUM INTERNATIONAL CORP.;No disponible;PVC FORMOLON 622 S/M S/M EN TONELADAS BATCH: 54099 USO INDUSTRIAL PVC PRIME QUALITY WESTLAKE GRADE 1091;PVC FORMOLON 622 S/M S/M EN TONELADAS BATCH: 54099 USO INDUSTRIAL PVC PRIME QUALITY WESTLAKE GRADE 1091
118-421575;0001;24/10/2017;2017;INVERSIONES MESAL SOCIEDAD ANONIMA CERRADA - INMES;4  20601119111;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;02834-17;HLCUHOU170930002;HOUSTON;Estados Unidos;Estados Unidos;23.37;UNIDAD;23375;KILOGRAMO;935;BUL;28200.5;1206.7;29562.84;1264.99;1327;23375;23.375;23781;VINMAR INTERNATIONAL LTD.;No disponible;POLIETILENO DE BAJA DENSIDAD S/M S/M EN TONELADAS, LOTE:VIN009884, VIN009883 USO INDUSTRIAL LOW DENSITY POLYETHYLENE;POLIETILENO DE BAJA DENSIDAD S/M S/M EN TONELADAS, LOTE:VIN009884, VIN009883 USO INDUSTRIAL LOW DENSITY POLYETHYLENE
118-473116;0001;28/11/2017;2017;INVERSIONES MESAL SOCIEDAD ANONIMA CERRADA - INMES;4  20601119111;IMPORTACION DEFINITIVA;39041020;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING C;03141-17;MSCUJR763606;NEW ORLEANS INTERNATIONAL;Estados Unidos;Estados Unidos;52;UNIDAD;52000;KILOGRAMO;2080;BUL;45960;883.85;48418.03;931.12;2400;52000;52;53021.32;CHEMIUM INTERNATIONAL CORP.;No disponible;PVC FORMOLON 622 S/M S/M TONELADAS BATCH: G17071405 USO INDUSTRIAL PVC PRIME QUALITY WESTLAKE GRADE 1230P;PVC FORMOLON 622 S/M S/M TONELADAS BATCH: G17071405 USO INDUSTRIAL PVC PRIME QUALITY WESTLAKE GRADE 1230P
118-490736;0001;07/12/2017;2017;INVERSIONES MESAL SOCIEDAD ANONIMA CERRADA - INMES;4  20601119111;IMPORTACION DEFINITIVA;39041020;MARITIMA DEL CALLAO;MARITIMO;COSMOS AGENCIA MARITIMA;03199-17;NAM2904371;CARTAGENA;Estados Unidos;Singapur;26;UNIDAD;26000;KILOGRAMO;1040;BUL;22350;859.62;23525;904.81;1145;26000;26;26511;UNIT CARGO CONTAINER LINE INC C/O ITOCHU PLASTICS;No disponible;PVC FORMOLON 622 WESTLAKE S/M TONELADAS EN 1040 BAGS LOTE NRO C17053018 USO INDUSTRIAL PVC GRADE: 1230P;PVC FORMOLON 622 WESTLAKE S/M TONELADAS EN 1040 BAGS LOTE NRO C17053018 USO INDUSTRIAL PVC GRADE: 1230P
118-498104;0001;12/12/2017;2017;INVERSIONES MESAL SOCIEDAD ANONIMA CERRADA - INMES;4  20601119111;IMPORTACION DEFINITIVA;39041020;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING C;03264-17;MSCUJR924133;HOUSTON;Estados Unidos;Estados Unidos;66;UNIDAD;66000;KILOGRAMO;2640;BUL;54960;832.73;58480.09;886.06;3450;66000;66;67306.74;CHEMIUM INTERNATIONAL CORP.;No disponible;PVC FORMOLON 622 S/M S/M EN TONELADAS BATCH: 7J09A USO INDUSTRIAL PVC PRIME QUALITY FORMOSA GRADE FORMOLON 622;PVC FORMOLON 622 S/M S/M EN TONELADAS BATCH: 7J09A USO INDUSTRIAL PVC PRIME QUALITY FORMOSA GRADE FORMOLON 622
118-001893;0001;03/01/2018;2018;INVERSIONES MESAL SOCIEDAD ANONIMA CERRADA - INMES;4  20601119111;IMPORTACION DEFINITIVA;39041020;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING C;03453-17;MSCUOZ184273;HOUSTON;Estados Unidos;Estados Unidos;110;UNIDAD;110000;KILOGRAMO;4400;BUL;88300;802.73;94162.86;856.03;5750;110000;110;112177.9;CHEMIUM INTERNATIONAL CORP.;No disponible;PVC FORMOLON 622 S/M S/M EN 4400 BOLSAS DE 25 KGS C/U BATCH: 7K10A USO INDUSTRIAL PVC PRIME QUALITY FORMOSA GRADE FORMOLON 622;PVC FORMOLON 622 S/M S/M EN 4400 BOLSAS DE 25 KGS C/U BATCH: 7K10A USO INDUSTRIAL PVC PRIME QUALITY FORMOSA GRADE FORMOLON 622
118-039017;0001;26/01/2018;2018;INVERSIONES MESAL SOCIEDAD ANONIMA CERRADA - INMES;4  20601119111;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;IAN TAYLOR PERU S.A.C;00224-18;SEAUSLD742201;HOUSTON;Estados Unidos;Estados Unidos;23.37;UNIDAD;23375;KILOGRAMO;935;BUL;28233.75;1208.12;29393.81;1257.76;1125;23375;23.375;27750;UNITCARGO CONTAINER LINE INC C OOCI INTERNATIONAL;No disponible;POLIPROPILENO DE ALTA DENSIDAD, OCILENE, HB5502BM HIGH DENSITY POLYETHLENE OCILENE HB5502BM SACOS DE 25KG FABRICACION DE PRODUCTOS PLASTICOS;POLIPROPILENO DE ALTA DENSIDAD, OCILENE, HB5502BM HIGH DENSITY POLYETHLENE OCILENE HB5502BM SACOS DE 25KG FABRICACION DE PRODUCTOS PLASTICOS
