DUA;Item;Data;Año;Importador;RUC;Regimen;Código NCM;Aduana;Via Transporte;Nome do Transportador;Manifesto;Conhecimento;Porto de Embarque;País de Origem;Pais de Procedencia;Quantidade Comercial;Unidade de Medida;Quant. VF;U.V.F.;Embalagem;Tipo de Embalagem;U$S FOB;U$S FOB Unit.;U$S CIF;U$S Unitário;U$S Frete;Kgs. Líquidos;TN netos;Kgs. Brutos;Fornecedor;Marca;Descrição de Mercadoria;Descrição para o Filtro
118-184106;0001;22/06/2020;2020;POLIMASTER S.A.C.;4  20380632943;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;01289-20;MEDUUB240627;HOUSTON;Estados Unidos;Estados Unidos;148.5;TM;148500;KILOGRAMO;5940;SAC;101149.86;681.14;108867.61;733.12;7555.14;148500;148.5;151160;VINMAR OVERSEAS LTD.;CYNPOL;POLIETILENO DE ALTA DENSIDAD, CYNPOL, HM6015 LOTE: VIN018285, VIN018286, VIN018287 EN SACOS DE 25 KG. C/U. = 5940 SACOS HIGH DENSITY POLYETHYLENE CYNPOL HM6015;POLIETILENO DE ALTA DENSIDAD, CYNPOL, HM6015 LOTE: VIN018285, VIN018286, VIN018287 EN SACOS DE 25 KG. C/U. = 5940 SACOS HIGH DENSITY POLYETHYLENE CYNPOL HM6015
118-183929;0001;22/06/2020;2020;POLIMASTER S.A.C.;4  20380632943;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;01253-20;MEDUDM149867;JUBAIL;Arábia Saudita;Estados Unidos;123.75;TM;123750;KILOGRAMO;4950;SAC;71497.82;577.76;80808.16;653;9189.67;123750;123.75;125860;SAUDI BASIC INDUSTRIES CORPORATION  SABIC;SABIC;POLIETILENO LLDPE, SABIC, 218WJ LOTE: 0013002265, 0013002275 EN SACOS DE 25 KG. C/U. = 4950 SACOS LINEAR LOW DENSITY PE LLDPE 218WJ 148;POLIETILENO LLDPE, SABIC, 218WJ LOTE: 0013002265, 0013002275 EN SACOS DE 25 KG. C/U. = 4950 SACOS LINEAR LOW DENSITY PE LLDPE 218WJ 148
118-183803;0001;22/06/2020;2020;POLIMASTER S.A.C.;4  20380632943;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;01289-20;MEDUUB242961;HOUSTON;Estados Unidos;Estados Unidos;99;TM;99000;KILOGRAMO;3960;SAC;76838.24;776.14;81997.51;828.26;5036.76;99000;99;100140;VINMAR OVERSEAS LTD.;CYNPOL;POLIETILENO DE BAJA DENSIDAD, CYNPOL, MLL0118H POLIETILENO DE BAJA DENSIDAD LINEAL CYNPOL MLL0118H (99.000 MTS) LINEAR LOW DENSITY POLYETHYLENE LOT NUMBER: VIN018272, VIN018273;POLIETILENO DE BAJA DENSIDAD, CYNPOL, MLL0118H POLIETILENO DE BAJA DENSIDAD LINEAL CYNPOL MLL0118H (99.000 MTS) LINEAR LOW DENSITY POLYETHYLENE LOT NUMBER: VIN018272, VIN018273
118-184031;0001;22/06/2020;2020;POLIMASTER S.A.C.;4  20380632943;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;01307-20;HLCUBSC2005BCBU5;HOUSTON;Estados Unidos;Estados Unidos;93500;KG;93500;KILOGRAMO;3740;SAC;60937.5;0.65;66016.38;0.71;4980;93500;93.5;95160;GEOCHEM INTERNATIONAL;MARLEX;POLIETILENO DE ALTA DENSIDAD, MARLEX, HHM 5502 MARLEX HHM 5502 BN  POLIETILENO DE ALTA DENSIDAD EN 3740 SACOS DE 25 KG CADA UNO;POLIETILENO DE ALTA DENSIDAD, MARLEX, HHM 5502 MARLEX HHM 5502 BN  POLIETILENO DE ALTA DENSIDAD EN 3740 SACOS DE 25 KG CADA UNO
118-184057;0001;22/06/2020;2020;POLIMASTER S.A.C.;4  20380632943;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;01289-20;MEDUUB244652;HOUSTON;Estados Unidos;Estados Unidos;49.5;TM;49500;KILOGRAMO;1980;SAC;33716.62;681.14;36289.2;733.12;2518.38;49500;49.5;50250;VINMAR OVERSEAS LTD.;CYNPOL;POLIETILENO DE ALTA DENSIDAD, CYNPOL, HM6015 LOTE: VIN018287 EN SACOS DE 25 KG. C/U. = 1980 SACOS HIGH DENSITY POLYETHYLENE CYNPOL HM6015;POLIETILENO DE ALTA DENSIDAD, CYNPOL, HM6015 LOTE: VIN018287 EN SACOS DE 25 KG. C/U. = 1980 SACOS HIGH DENSITY POLYETHYLENE CYNPOL HM6015
118-184058;0001;22/06/2020;2020;POLIMASTER S.A.C.;4  20380632943;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;01289-20;MEDUUB243985;HOUSTON;Estados Unidos;Estados Unidos;49.5;TM;49500;KILOGRAMO;1980;SAC;39678.31;801.58;40998.76;828.26;1259.19;49500;49.5;50320;VINMAR OVERSEAS LTD.;CYNPOL;POLIETILENO DE BAJA DENSIDAD, CYNPOL, MLL0118H LOTE: VIN018272, VIN018271 EN SACOS DE 25 KG. C/U. = 1980 SACOS LINEAR LOW DENSITY POLYETHYLENE CYNPOL MLL0118H;POLIETILENO DE BAJA DENSIDAD, CYNPOL, MLL0118H LOTE: VIN018272, VIN018271 EN SACOS DE 25 KG. C/U. = 1980 SACOS LINEAR LOW DENSITY POLYETHYLENE CYNPOL MLL0118H
118-184061;0001;22/06/2020;2020;POLIMASTER S.A.C.;4  20380632943;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;01307-20;HLCUBSC2005BDAH4;HOUSTON;Estados Unidos;Estados Unidos;46750;KG;46750;KILOGRAMO;1870;SAC;30235;0.65;32774.09;0.7;2490;46750;46.75;47640;GEOCHEM INTERNATIONAL;MARLEX;POLIETILENO DE ALTA DENSIDAD, MARLEX, TRB-115 MARLEX TRB-115  POLIETILENO DE ALTA DENSIDAD EN 1870 SACOS DE 25 KG CADA UNO;POLIETILENO DE ALTA DENSIDAD, MARLEX, TRB-115 MARLEX TRB-115  POLIETILENO DE ALTA DENSIDAD EN 1870 SACOS DE 25 KG CADA UNO
118-192038;0001;1/07/2020;2020;POLIMASTER S.A.C.;4  20380632943;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;01357-20;MEDUUB325782;HOUSTON;Estados Unidos;Estados Unidos;210375;KG;210375;KILOGRAMO;8415;SAC;138521.25;0.66;150040.3;0.71;11295;210375;210.375;213560;GEOCHEM INTERNATIONAL;ALATHON;POLIETILENO DE ALTA DENSIDAD, ALATHON, L5005 EN SACOS DE PLASTICO DE 25 KG. C/U. = 8415 SACOS DE PLASTICO  POLIETILENO DE ALTA DENSIDAD ALATHON L5005;POLIETILENO DE ALTA DENSIDAD, ALATHON, L5005 EN SACOS DE PLASTICO DE 25 KG. C/U. = 8415 SACOS DE PLASTICO  POLIETILENO DE ALTA DENSIDAD ALATHON L5005
118-192091;0001;1/07/2020;2020;POLIMASTER S.A.C.;4  20380632943;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;COSCO SHIPPING LINES (PER;01402-20;HLCUBSC2006APQP1;HOUSTON;Estados Unidos;Estados Unidos;140250;KG;140250;KILOGRAMO;5610;SAC;127170;0.91;134841.96;0.96;7470;140250;140.25;142890;GEOCHEM INTERNATIONAL;PETROTHENE;POLIETILENO DE BAJA DENSIDAD. PETROTHENE. NA940-085 PETROTHENE NA940-085  POLIETILENO DE BAJA DENSIDAD EN 5610 SACOS DE 25 KG CADA UNO;POLIETILENO DE BAJA DENSIDAD. PETROTHENE. NA940-085 PETROTHENE NA940-085  POLIETILENO DE BAJA DENSIDAD EN 5610 SACOS DE 25 KG CADA UNO
118-192032;0001;1/07/2020;2020;POLIMASTER S.A.C.;4  20380632943;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;COSCO SHIPPING LINES (PER;01402-20;HLCUBSC2006APPG7;HOUSTON;Estados Unidos;Estados Unidos;93500;KG;93500;KILOGRAMO;3740;SAC;63742.5;0.68;68825.58;0.74;4980;93500;93.5;95140;GEOCHEM INTERNATIONAL;PETROTHENE;POLIETILENO DE ALTA DENSIDAD. PETROTHENE. LH735-000 PETROTHENE LH735-000  POLIETILENO DE ALTA DENSIDAD EN 3740 SACOS DE 25 KG CADA UNO;POLIETILENO DE ALTA DENSIDAD. PETROTHENE. LH735-000 PETROTHENE LH735-000  POLIETILENO DE ALTA DENSIDAD EN 3740 SACOS DE 25 KG CADA UNO
118-192084;0001;1/07/2020;2020;POLIMASTER S.A.C.;4  20380632943;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;CITIKOLD DEL PERU S.A.C.;01333-20;SMLU6171808A;MANZANILLO;Estados Unidos;Estados Unidos;74250;KG;74250;KILOGRAMO;2970;SAC;66975;0.9;71386.92;0.96;4305;74250;74.25;75410;GEOCHEM INTERNATIONAL;PETROTHENE;POLIETILENO DE BAJA DENSIDAD, PETROTHENE, NA940-085 PETROTHENE NA940-085  POLIETILENO DE BAJA DENSIDAD EN 2970 SACOS DE 25 KG CADA UNO;POLIETILENO DE BAJA DENSIDAD, PETROTHENE, NA940-085 PETROTHENE NA940-085  POLIETILENO DE BAJA DENSIDAD EN 2970 SACOS DE 25 KG CADA UNO
118-192115;0001;1/07/2020;2020;POLIMASTER S.A.C.;4  20380632943;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;01424-20;MEDUDM156284;JUBAIL;Arábia Saudita;Estados Unidos;49.5;TM;49500;KILOGRAMO;1980;SAC;30843.94;623.11;34701.98;701.05;3806.05;49500;49.5;50130;SAUDI BASIC INDUSTRIES CORPORATION  SABIC;SABIC;POLIETILENO LLDPE. SABIC. 120WJ LLDPE 120WJ 148  POLIETILENO LLDPE EN 1980 SACOS DE 25 KG CADA UNO;POLIETILENO LLDPE. SABIC. 120WJ LLDPE 120WJ 148  POLIETILENO LLDPE EN 1980 SACOS DE 25 KG CADA UNO
118-196941;0001;6/07/2020;2020;POLIMASTER S.A.C.;4  20380632943;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;IAN TAYLOR PERU S.A.C;01383-20;MAEUR02369258;JEDDAH;Arábia Saudita;Estados Unidos;24.75;TM;24750;KILOGRAMO;990;SAC;15474.93;625.25;17440.92;704.68;1940;24750;24.75;25220;SABIC AMERICAS INC2500 CITY WEST BOULEVARDSUITE 65;SABIC;POLIETILENO DE BAJA DENSIDAD. SABIC. 118WJ LLDPE 118WJ 148  POLIETILENO DE BAJA DENSIDAD EN 990 SACOS DE 25 KG CADA UNO;POLIETILENO DE BAJA DENSIDAD. SABIC. 118WJ LLDPE 118WJ 148  POLIETILENO DE BAJA DENSIDAD EN 990 SACOS DE 25 KG CADA UNO
118-198253;0001;7/07/2020;2020;POLIMASTER S.A.C.;4  20380632943;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;01457-20;MEDUJD138668;Não disponível;Arábia Saudita;Estados Unidos;198;TM;198000;KILOGRAMO;7920;SAC;129664.26;654.87;142773.84;721.08;12895.74;198000;198;200880;SABIC AMERICAS INC.;SABIC;POLIETILENO DE BAJA DENSIDAD, SABIC, 118WJ LLDPE 118WJ 148  POLIETILENO DE BAJA DENSIDAD EN 7920 SACOS DE 25 KG CADA UNO;POLIETILENO DE BAJA DENSIDAD, SABIC, 118WJ LLDPE 118WJ 148  POLIETILENO DE BAJA DENSIDAD EN 7920 SACOS DE 25 KG CADA UNO
118-198280;0001;7/07/2020;2020;POLIMASTER S.A.C.;4  20380632943;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;01457-20;MEDUJD138387;Não disponível;Arábia Saudita;Estados Unidos;198;TM;198000;KILOGRAMO;7920;SAC;129664.26;654.87;142773.84;721.08;12895.74;198000;198;201100;SABIC AMERICAS INC.;SABIC;POLIETILENO LLDPE, SABIC, 118WJ LOTE: 0013757632, 0013759589 EN SACOS DE 25 KG. C/U. = 7920 SACOS LINEAR LOW DENSITY PE LLDPE 118WJ 148;POLIETILENO LLDPE, SABIC, 118WJ LOTE: 0013757632, 0013759589 EN SACOS DE 25 KG. C/U. = 7920 SACOS LINEAR LOW DENSITY PE LLDPE 118WJ 148
118-200825;0001;9/07/2020;2020;POLIMASTER S.A.C.;4  20380632943;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;IAN TAYLOR PERU S.A.C;01480-20;MAEUR02478727;JEDDAH;Arábia Saudita;Estados Unidos;99;TM;99000;KILOGRAMO;3960;SAC;63999.54;646.46;71476.92;721.99;7370.46;99000;99;100660;SABIC AMERICAS INC2500 CITY WEST BOULEVARDSUITE 65;SABIC;POLIETILENO DE BAJA DENSIDAD, SABIC, 118WJ LLDPE 118WJ 148  POLIETILENO DE BAJA DENSIDAD EN 3960 SACOS DE 25 KG CADA UNO;POLIETILENO DE BAJA DENSIDAD, SABIC, 118WJ LLDPE 118WJ 148  POLIETILENO DE BAJA DENSIDAD EN 3960 SACOS DE 25 KG CADA UNO
118-201207;0001;9/07/2020;2020;POLIMASTER S.A.C.;4  20380632943;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;IAN TAYLOR PERU S.A.C;01480-20;MAEUR02369177;JUBAIL;Arábia Saudita;Estados Unidos;49.5;TM;49500;KILOGRAMO;1980;SAC;30789.99;622.02;34791.98;702.87;3950.01;49500;49.5;50340;SABIC AMERICAS INC2500 CITY WEST BOULEVARDSUITE 65;SABIC;POLIETILENO LLDPE. SABIC. 218WJ EN SACOS DE 25 KG. C/U. = 1980 SACOS LOTE: 0013293177. 0013332259 LINEAR LOW DENSITY PE LLDPE 218WJ 148;POLIETILENO LLDPE. SABIC. 218WJ EN SACOS DE 25 KG. C/U. = 1980 SACOS LOTE: 0013293177. 0013332259 LINEAR LOW DENSITY PE LLDPE 218WJ 148
118-202022;0001;10/07/2020;2020;POLIMASTER S.A.C.;4  20380632943;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;CITIKOLD DEL PERU S.A.C.;01464-20;SMLU6175722A;MANZANILLO;Estados Unidos;Estados Unidos;140750;KG;140750;KILOGRAMO;5630;SAC;124117.25;0.88;132926.34;0.94;8610;140750;140.75;142860;MUEHLSTEIN INTERNATIONAL;CERTENE;POLIETILENO. CERTENE. LDF-0221J LDF-0221J  POLIETILENO DE BAJA DENSIDAD;POLIETILENO. CERTENE. LDF-0221J LDF-0221J  POLIETILENO DE BAJA DENSIDAD
118-202866;0001;10/07/2020;2020;POLIMASTER S.A.C.;4  20380632943;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;IAN TAYLOR PERU S.A.C;01482-20;MAEUR02478756;JUBAIL;Arábia Saudita;Estados Unidos;49.5;TM;49500;KILOGRAMO;1980;SAC;31779.99;642.02;35783.46;722.9;3950.01;49500;49.5;50440;SABIC AMERICAS INC2500 CITY WEST BOULEVARDSUITE 65;SABIC;POLIETILENO DE BAJA DENSIDAD. SABIC. 318BJ EN SACOS DE 25 KG. C/U. = 1980 SACOS LOTE: 0013407325. 0013414294 LINEAR LOW DENSITY PE LLDPE 318BJ 148;POLIETILENO DE BAJA DENSIDAD. SABIC. 318BJ EN SACOS DE 25 KG. C/U. = 1980 SACOS LOTE: 0013407325. 0013414294 LINEAR LOW DENSITY PE LLDPE 318BJ 148
118-202997;0001;10/07/2020;2020;POLIMASTER S.A.C.;4  20380632943;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;IAN TAYLOR PERU S.A.C;01482-20;MAEUR02478781;JUBAIL;Arábia Saudita;Estados Unidos;24.75;TM;24750;KILOGRAMO;990;SAC;15869.94;641.21;17936.73;724.72;2040.05;24750;24.75;25210;SABIC AMERICAS INC2500 CITY WEST BOULEVARDSUITE 65;SABIC;POLIETILENO LLDPE, SABIC, 218NJ LLDPE 218NJ 148  POLIETILENO LLDPE EN 990 SACOS DE 25 KG CADA UNO;POLIETILENO LLDPE, SABIC, 218NJ LLDPE 218NJ 148  POLIETILENO LLDPE EN 990 SACOS DE 25 KG CADA UNO
118-205602;0001;14/07/2020;2020;POLIMASTER S.A.C.;4  20380632943;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;01421-20;HLCUBSC2006BHXS6;HOUSTON;Estados Unidos;Estados Unidos;116875;KG;116875;KILOGRAMO;4675;BUL;112987.5;0.97;119391.32;1.02;6225;116875;116.875;119015;GEOCHEM INTERNATIONAL;PETROTHENE;POLIETILENO DE BAJA DENSIDAD, PETROTHENE, NA940-085 4,675 SACOS X 25 KG C/U UC.: KG LDPE NA940-085;POLIETILENO DE BAJA DENSIDAD, PETROTHENE, NA940-085 4,675 SACOS X 25 KG C/U UC.: KG LDPE NA940-085
118-206652;0001;15/07/2020;2020;POLIMASTER S.A.C.;4  20380632943;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;01508-20;MEDUJD139146;Não disponível;Arábia Saudita;Estados Unidos;222.75;TM;222750;KILOGRAMO;8910;SAC;146322.29;656.89;161070.57;723.1;14507.7;222750;222.75;226218;SABIC AMERICAS INC.;SABIC;POLIETILENO LLDPE, SABIC, 118NJ LLDPE 118NJ 148  POLIETILENO LLDPE EN 8910 SACOS DE 25 KG CADA UNO;POLIETILENO LLDPE, SABIC, 118NJ LLDPE 118NJ 148  POLIETILENO LLDPE EN 8910 SACOS DE 25 KG CADA UNO
118-206657;0001;15/07/2020;2020;POLIMASTER S.A.C.;4  20380632943;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;01508-20;MEDUJD138684;Não disponível;Arábia Saudita;Estados Unidos;198;TM;198000;KILOGRAMO;7920;SAC;129664.26;654.87;142773.84;721.08;12895.74;198000;198;200890;SABIC AMERICAS INC.;SABIC;POLIETILENO DE BAJA DENSIDAD, SABIC, 118WJ LLDPE 118WJ 148  POLIETILENO DE BAJA DENSIDAD EN 7920 SACOS DE 25 KG CADA UNO;POLIETILENO DE BAJA DENSIDAD, SABIC, 118WJ LLDPE 118WJ 148  POLIETILENO DE BAJA DENSIDAD EN 7920 SACOS DE 25 KG CADA UNO
118-211841;0001;20/07/2020;2020;POLIMASTER S.A.C.;4  20380632943;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;TERMINALES PORTUARIOS PER;01538-20;EGLV410041717671;HOUSTON;Estados Unidos;Estados Unidos;210.37;TM;210375;KILOGRAMO;8415;BUL;186975.63;888.79;197715.68;939.85;10445;210375;210.375;210690;UNITCARGO CONTAINER LINE. INC. C/O;TRICOLENE;POLIETILENO. TRICOLENE. LDF02919Y 8415 SACOS DE PLASTICO DE 25 KG UC.: TM LDF02919Y // LDPE;POLIETILENO. TRICOLENE. LDF02919Y 8415 SACOS DE PLASTICO DE 25 KG UC.: TM LDF02919Y // LDPE
118-211840;0001;20/07/2020;2020;POLIMASTER S.A.C.;4  20380632943;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;TERMINALES PORTUARIOS PER;01538-20;EGLV410041741610;HOUSTON;Estados Unidos;Estados Unidos;210.37;TM;210260;KILOGRAMO;8415;BUL;186975.63;888.79;197715.68;939.85;10445;210260;210.26;210260;UNITCARGO CONTAINER LINE. INC. C/O;TRICOLENE;POLIETILENO DE BAJA DENSIDAD. TRICOLENE. LDF2923ABS 8415 SACOS DE PLASTICO DE 25 KG UC.: TM LDF2923ABS // LDPE;POLIETILENO DE BAJA DENSIDAD. TRICOLENE. LDF2923ABS 8415 SACOS DE PLASTICO DE 25 KG UC.: TM LDF2923ABS // LDPE
118-211839;0001;20/07/2020;2020;POLIMASTER S.A.C.;4  20380632943;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;TERMINALES PORTUARIOS PER;01538-20;EGLV410041735962;HOUSTON;Estados Unidos;Estados Unidos;187;TM;187000;KILOGRAMO;7480;BUL;167130;893.74;176683.67;944.83;9290;187000;187;187250;UNITCARGO CONTAINER LINE. INC. C/O;TRICOLENE;POLIETILENO DE BAJA DENSIDAD. TRICOLENE. LDF02919Y 7480 SACOS DE PLASTICO DE 25 KG UC.: TM LDF02919Y // LDPE;POLIETILENO DE BAJA DENSIDAD. TRICOLENE. LDF02919Y 7480 SACOS DE PLASTICO DE 25 KG UC.: TM LDF02919Y // LDPE
118-215741;0001;22/07/2020;2020;POLIMASTER S.A.C.;4  20380632943;IMPORTACION DEFINITIVA;39021000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;01561-20;MEDUDM167695;JUBAIL;Arábia Saudita;Estados Unidos;74.25;TM;72450;KILOGRAMO;2970;SAC;63493.41;855.13;69306.08;933.42;5709.08;72450;72.45;75370;SAUDI BASIC INDUSTRIES CORPORATION  SABIC;SABIC;POLIPROPILENO. SABIC. 506P EN SACOS DE 25 KG. C/U. = 2970 SACOS  POLYPROPYLENE PP 506P 148;POLIPROPILENO. SABIC. 506P EN SACOS DE 25 KG. C/U. = 2970 SACOS  POLYPROPYLENE PP 506P 148
118-218519;0001;24/07/2020;2020;POLIMASTER S.A.C.;4  20380632943;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;IAN TAYLOR PERU S.A.C;01572-20;MAEUR02478755;JUBAIL;Arábia Saudita;Estados Unidos;74.25;TM;74250;KILOGRAMO;2970;BUL;57342.53;772.29;63297.2;852.49;5860;74250;74.25;75700;SABIC AMERICAS INC2500 CITY WEST BOULEVARDSUITE 65;Não disponível;POLIETILENO LLDPE, SABIC, 120WJ EN 2970 BAGS DE 25 KG C/U  POLIETILENO LLDPE LLDPE 120WJ 148;POLIETILENO LLDPE, SABIC, 120WJ EN 2970 BAGS DE 25 KG C/U  POLIETILENO LLDPE LLDPE 120WJ 148
118-233528;0001;5/08/2020;2020;POLIMASTER S.A.C.;4  20380632943;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;IAN TAYLOR PERU S.A.C;01653-20;MAEU599223761;Não disponível;Catar;Estados Unidos;51;TM;51000;KILOGRAMO;2040;SAC;44033;863.39;48577.68;952.5;4472;51000;51;51920;TOTAL PETROCHEMICALS FRANCE QATAR BRANCH OFFICEAL;LOTRENE;POLIETILENO DE BAJA DENSIDAD, LOTRENE, FD0274 LOTE: 200DQC025 EN SACOS DE DE 25 KG. C/U. = 2040 SACOS LOW DENSITY POLYETHYLENE EXTRUSION LDPE FD0274;POLIETILENO DE BAJA DENSIDAD, LOTRENE, FD0274 LOTE: 200DQC025 EN SACOS DE DE 25 KG. C/U. = 2040 SACOS LOW DENSITY POLYETHYLENE EXTRUSION LDPE FD0274
118-235445;0001;6/08/2020;2020;POLIMASTER S.A.C.;4  20380632943;IMPORTACION DEFINITIVA;39021000;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;01578-20;COSU6266038140;MANZANILLO;Estados Unidos;Estados Unidos;267.57;TM;267575;KILOGRAMO;10703;BG;222766;832.55;236424.2;883.6;13305;267575;267.575;268610;FMS AS AGENT FOR TRICON DRY;TRICOLENE;POLIPROPILENO, TRICOLENE, PPH048SG PPH048SG U.C.: 267.5750 TM POLYPROPYLENE;POLIPROPILENO, TRICOLENE, PPH048SG PPH048SG U.C.: 267.5750 TM POLYPROPYLENE
118-236261;0001;6/08/2020;2020;POLIMASTER S.A.C.;4  20380632943;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;01578-20;NAM9303874;HOUSTON;Estados Unidos;Alemanha;187;TM;187000;KILOGRAMO;7480;BUL;162305;867.94;172201.66;920.86;9640;187000;187;189580;UNITCARGO CONTAINER LINE, INCC/OJEBSEN & JESSEN CH;JEB;POLIETILENO DE BAJA DENSIDAD, JEB, LD5001NN U.C: 187 TM 7480 SACOS DE 25KG C/U JEB LD5001NN;POLIETILENO DE BAJA DENSIDAD, JEB, LD5001NN U.C: 187 TM 7480 SACOS DE 25KG C/U JEB LD5001NN
118-235807;0001;6/08/2020;2020;POLIMASTER S.A.C.;4  20380632943;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;01578-20;NAM3947889;HOUSTON;Estados Unidos;Estados Unidos;140250;KG;140250;KILOGRAMO;5610;BUL;125355.75;0.89;133084.13;0.95;7530;140250;140.25;142450;MUEHLSTEIN INTERNATIONAL10 WESTPORT ROADWILTON CON;CERTENE;POLIETILENO, CERTENE, LDF-0221J LDF-0221J  POLIETILENO DE BAJA DENSIDAD;POLIETILENO, CERTENE, LDF-0221J LDF-0221J  POLIETILENO DE BAJA DENSIDAD
118-235761;0001;6/08/2020;2020;POLIMASTER S.A.C.;4  20380632943;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;IAN TAYLOR PERU S.A.C;01653-20;SEAU203888779;Não disponível;Estados Unidos;Estados Unidos;74.07;TM;74075;KILOGRAMO;4935;BUL;51480.24;695.02;55152.89;744.6;3590.42;74075;74.075;74982.98;MONTACHEM INTERNATIONAL INCMUSEUM PLAZA 702200 S A;SASOL;POLIETILENO DE ALTA DENSIDAD, SASOL, HD5208FL HDPE HD5208FL U.C.: TM HIGH DENSITY POLYETHYLENE EXTRUSION LOTE: 03F2061F;POLIETILENO DE ALTA DENSIDAD, SASOL, HD5208FL HDPE HD5208FL U.C.: TM HIGH DENSITY POLYETHYLENE EXTRUSION LOTE: 03F2061F
118-235761;0002;6/08/2020;2020;POLIMASTER S.A.C.;4  20380632943;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;IAN TAYLOR PERU S.A.C;01653-20;SEAU203888779;Não disponível;Estados Unidos;Estados Unidos;49.3;TM;49300;KILOGRAMO;0;BUL;34262.25;694.97;36706.55;744.55;2389.57;49300;49.3;50267.01;MONTACHEM INTERNATIONAL INCMUSEUM PLAZA 702200 S A;SASOL;POLIETILENO DE ALTA DENSIDAD, SASOL, HD5208FL HDPE HD5208FL U.C.: TM HIGH DENSITY POLYETHYLENE EXTRUSION LOTE,03F2061E;POLIETILENO DE ALTA DENSIDAD, SASOL, HD5208FL HDPE HD5208FL U.C.: TM HIGH DENSITY POLYETHYLENE EXTRUSION LOTE,03F2061E
