DUA;Item;Fecha;Año;Importador;RUC;Regimen;Código NCM;Aduana;Vía Transporte;Nombre Transportista;Manifiesto;Conocimiento;Puerto de Embarque;País de Origen;Pais de Procedencia;Cantidad Comercial;Unidad de Medida;Cant. VF;U.V.F.;Bultos;Tipo de Bulto;U$S FOB;U$S FOB Unit.;U$S CIF;U$S Unitario;U$S Flete;Kgs. Netos;TN Netos;Kgs. Brutos;Proveedor;Marca;Descripción de Mercadería;Descripción para Filtro
118-474983;0001;28/11/2018;2018;SYRUS DISTRIBUTION PERU S.A.C.;4  20603490372;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;IAN TAYLOR PERU S.A.C;03237-18;HLCURI4181103418;RIO GRANDE;Brasil;Uruguay;49.5;UNIDAD;49500;KILOGRAMO;36;PAL;56852.82;1148.54;61453.48;1241.48;3890;49500;49.5;50490;BRASKEM S.A.;No disponible;POLIETILENO DE BAJA DENSIDAD, BRASKEM, S/M TX7003 LOW DENSITY POLYETHYLENE INDUSTRIAL ETILENO BOLSAS CAMISETAS;POLIETILENO DE BAJA DENSIDAD, BRASKEM, S/M TX7003 LOW DENSITY POLYETHYLENE INDUSTRIAL ETILENO BOLSAS CAMISETAS
118-475249;0001;28/11/2018;2018;SYRUS DISTRIBUTION PERU S.A.C.;4  20603490372;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;IAN TAYLOR PERU S.A.C;03237-18;HLCURI4181103770;RIO GRANDE;Brasil;Uruguay;99;UNIDAD;99000;KILOGRAMO;72;PAL;113705.65;1148.54;122906.97;1241.48;7780;99000;99;100980;BRASKEM S.A.;No disponible;POLIETILENO DE BAJA DENSIDAD, BRASKEM, S/M EB853/72 LOW DENSITY POLYETHYLENE GENERAL PURPOSE POLIETILENO DE BAJA DENSIDAD EB853/72;POLIETILENO DE BAJA DENSIDAD, BRASKEM, S/M EB853/72 LOW DENSITY POLYETHYLENE GENERAL PURPOSE POLIETILENO DE BAJA DENSIDAD EB853/72
118-475445;0001;28/11/2018;2018;SYRUS DISTRIBUTION PERU S.A.C.;4  20603490372;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;IAN TAYLOR PERU S.A.C;03237-18;HLCURI4181103228;RIO GRANDE;Brasil;Uruguay;74.25;UNIDAD;74250;KILOGRAMO;54;PAL;73844.74;994.54;80602.79;1085.56;5835;74250;74.25;76848.75;BRASKEM S.A.;No disponible;POLIETILENO LINEAL DE BAJA DENSIDAD, BRASKEM, S/M LL118/21 LINEAR LOW DENSITY POLYETHYLENE WITH POLIETILENO LINEAL DE BAJA DENSIDAD ETILENO BOLSAS CAMISETAS;POLIETILENO LINEAL DE BAJA DENSIDAD, BRASKEM, S/M LL118/21 LINEAR LOW DENSITY POLYETHYLENE WITH POLIETILENO LINEAL DE BAJA DENSIDAD ETILENO BOLSAS CAMISETAS
118-475466;0001;28/11/2018;2018;SYRUS DISTRIBUTION PERU S.A.C.;4  20603490372;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;IAN TAYLOR PERU S.A.C;03237-18;ANRM68700A6GM92L;RIO GRANDE;Brasil;Uruguay;12.37;UNIDAD;12375;KILOGRAMO;18;PAL;12457.16;1007.05;13438.87;1086.41;826;12375;12.375;12808.12;BRASKEM S.A.;No disponible;POLIETILENO LINEAL DE BAJA DENSIDAD, BRASKEM, S/M DL062A LINEAR LOW DENSITY POLYETHYLENE POLIETILENO LINEAL DE BAJA DENSIDAD ETILENO BOLSAS CAMISETAS;POLIETILENO LINEAL DE BAJA DENSIDAD, BRASKEM, S/M DL062A LINEAR LOW DENSITY POLYETHYLENE POLIETILENO LINEAL DE BAJA DENSIDAD ETILENO BOLSAS CAMISETAS
118-475466;0002;28/11/2018;2018;SYRUS DISTRIBUTION PERU S.A.C.;4  20603490372;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;IAN TAYLOR PERU S.A.C;03237-18;ANRM68700A6GM92L;RIO GRANDE;Brasil;Uruguay;12.37;UNIDAD;12375;KILOGRAMO;0;PAL;12457.16;1007.05;13438.87;1086.41;826;12375;12.375;12808.12;BRASKEM S.A.;No disponible;POLIETILENO LINEAL DE BAJA DENSIDAD, BRASKEM, S/M DL066A LINEAR LOW DENSITY POLYETHYLENE POLIETILENO LINEAL DE BAJA DENSIDAD ETILENO BOLSAS CAMISETAS;POLIETILENO LINEAL DE BAJA DENSIDAD, BRASKEM, S/M DL066A LINEAR LOW DENSITY POLYETHYLENE POLIETILENO LINEAL DE BAJA DENSIDAD ETILENO BOLSAS CAMISETAS
118-477763;0001;29/11/2018;2018;SYRUS DISTRIBUTION PERU S.A.C.;4  20603490372;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;IAN TAYLOR PERU S.A.C;03237-18;HLCUSS5181105071;SANTOS;Brasil;Uruguay;123.75;UNIDAD;123750;KILOGRAMO;90;PAL;140887.87;1138.49;151998.96;1228.27;9350;123750;123.75;127957.5;BRASKEM S.A.;No disponible;POLIETILENO DE ALTA DENSIDAD, BRASKEM, S/M POLIETILENO DE ALTA DENSIDAD EN 4950 BOLSAS DE 25 KG. C/U BOLSAS CAMISETAS HS5502 HIGH DENSITY POLYETHYLENE BLOW MOLDING;POLIETILENO DE ALTA DENSIDAD, BRASKEM, S/M POLIETILENO DE ALTA DENSIDAD EN 4950 BOLSAS DE 25 KG. C/U BOLSAS CAMISETAS HS5502 HIGH DENSITY POLYETHYLENE BLOW MOLDING
118-477793;0001;29/11/2018;2018;SYRUS DISTRIBUTION PERU S.A.C.;4  20603490372;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;IAN TAYLOR PERU S.A.C;03237-18;ANRM68700A6GMBJ8;RIO GRANDE;Brasil;Uruguay;99;UNIDAD;99000;KILOGRAMO;144;PAL;99657.34;1006.64;107151.05;1082.33;6248;99000;99;102465;BRASKEM S.A.;No disponible;POLIETILENO DE BAJA DENSIDAD, BRASKEM, S/M LINEAR LOW DENSITY POLYETHYLENE WITH ADDITIVES 3960 X 25 KGS // LOTE: RSACHJ034E USO: BOLSAS CAMISETAS LL4405S;POLIETILENO DE BAJA DENSIDAD, BRASKEM, S/M LINEAR LOW DENSITY POLYETHYLENE WITH ADDITIVES 3960 X 25 KGS // LOTE: RSACHJ034E USO: BOLSAS CAMISETAS LL4405S
118-477793;0002;29/11/2018;2018;SYRUS DISTRIBUTION PERU S.A.C.;4  20603490372;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;IAN TAYLOR PERU S.A.C;03237-18;ANRM68700A6GMBJ8;RIO GRANDE;Brasil;Uruguay;99;UNIDAD;99000;KILOGRAMO;0;PAL;99657.34;1006.64;107151.05;1082.33;6248;99000;99;102465;BRASKEM S.A.;No disponible;POLIETILENO DE BAJA DENSIDAD, BRASKEM, S/M LINEAR LOW DENSITY POLYETHYLENE WITH ADDITIVES 3960 X 25 KGS // LOTE: RSACHJ019E, RSACHJ040E USO: BOLSAS CAMISETAS LL5405S;POLIETILENO DE BAJA DENSIDAD, BRASKEM, S/M LINEAR LOW DENSITY POLYETHYLENE WITH ADDITIVES 3960 X 25 KGS // LOTE: RSACHJ019E, RSACHJ040E USO: BOLSAS CAMISETAS LL5405S
118-481292;0001;03/12/2018;2018;SYRUS DISTRIBUTION PERU S.A.C.;4  20603490372;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;IAN TAYLOR PERU S.A.C;03237-18;HLCURI4181103378;RIO GRANDE;Brasil;Uruguay;49.5;UNIDAD;49500;KILOGRAMO;36;PAL;56852.82;1148.54;61303.48;1238.45;3740;49500;49.5;50770;BRASKEM S.A.;No disponible;POLIETILENO DE BAJA DENSIDAD, BRASKEM, S/M LOW DENSITY POLYETHYLENE 1980  X 25 KGS // LOTE: RSABHI133E, RSABHI069E, RSABHJ008E, RSABHI068E USO: BOLSAS CAMISETAS TN7006;POLIETILENO DE BAJA DENSIDAD, BRASKEM, S/M LOW DENSITY POLYETHYLENE 1980  X 25 KGS // LOTE: RSABHI133E, RSABHI069E, RSABHJ008E, RSABHI068E USO: BOLSAS CAMISETAS TN7006
118-485145;0001;05/12/2018;2018;SYRUS DISTRIBUTION PERU S.A.C.;4  20603490372;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING C;03247-18;MEDUSA037572;SALVADOR;Brasil;Uruguay;49.5;UNIDAD;49500;KILOGRAMO;36;PAL;52619.04;1063.01;57818.77;1168.06;4542;49500;49.5;51232.5;BRASKEM S.A.;No disponible;POLIETILENO DE ALTA  DENSIDAD, BRASKEM, S/M JV060U HIGH DENSITY POLYETHYLENE POLIETILENO DE ALTA  DENSIDAD DE ETILENO USO: BOLSAS CAMISETAS;POLIETILENO DE ALTA  DENSIDAD, BRASKEM, S/M JV060U HIGH DENSITY POLYETHYLENE POLIETILENO DE ALTA  DENSIDAD DE ETILENO USO: BOLSAS CAMISETAS
118-485165;0001;05/12/2018;2018;SYRUS DISTRIBUTION PERU S.A.C.;4  20603490372;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;IAN TAYLOR PERU S.A.C;03313-18;HLCURI4181106734;RIO GRANDE;Brasil;Uruguay;24.75;UNIDAD;24750;KILOGRAMO;18;PAL;28146.87;1137.25;30443.7;1230.05;1945;24750;24.75;25245;BRASKEM S.A.;No disponible;POLIETILENO DE BAJA DENSIDAD, BRASKEM, S/M LD4003 LOW DENSITY POLYETHYLENE GENERAL PURPOSE POLIETILENO DE BAJA DENSIDAD BOLSAS CAMISETAS;POLIETILENO DE BAJA DENSIDAD, BRASKEM, S/M LD4003 LOW DENSITY POLYETHYLENE GENERAL PURPOSE POLIETILENO DE BAJA DENSIDAD BOLSAS CAMISETAS
118-485182;0001;05/12/2018;2018;SYRUS DISTRIBUTION PERU S.A.C.;4  20603490372;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING C;03247-18;MEDUSA037580;SALVADOR;Brasil;Uruguay;37.12;UNIDAD;37125;KILOGRAMO;36;PAL;43696.53;1177.17;47655;1283.81;3412.27;37125;37.125;38424.37;BRASKEM S.A.;No disponible;POLIETILENO DE ALTA DENSIDAD, BRASKEM, S/M DA038A HIGH DENSITY POLYETHYLENE POLIETILENO DE ALTA  DENSIDAD DE ETILENO USO: BOLSAS CAMISETAS;POLIETILENO DE ALTA DENSIDAD, BRASKEM, S/M DA038A HIGH DENSITY POLYETHYLENE POLIETILENO DE ALTA  DENSIDAD DE ETILENO USO: BOLSAS CAMISETAS
118-485182;0002;05/12/2018;2018;SYRUS DISTRIBUTION PERU S.A.C.;4  20603490372;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING C;03247-18;MEDUSA037580;SALVADOR;Brasil;Uruguay;12.37;UNIDAD;12375;KILOGRAMO;0;PAL;14565.5;1177.49;15877.29;1283.53;1129.73;12375;12.375;12721.5;BRASKEM S.A.;No disponible;POLIETILENO DE ALTA DENSIDAD, BRASKEM, S/M DA048A HIGH DENSITY POLYETHYLENE POLIETILENO DE ALTA  DENSIDAD DE ETILENO USO: BOLSAS CAMISETAS;POLIETILENO DE ALTA DENSIDAD, BRASKEM, S/M DA048A HIGH DENSITY POLYETHYLENE POLIETILENO DE ALTA  DENSIDAD DE ETILENO USO: BOLSAS CAMISETAS
118-485342;0001;05/12/2018;2018;SYRUS DISTRIBUTION PERU S.A.C.;4  20603490372;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;IAN TAYLOR PERU S.A.C;03313-18;HLCURI4181106745;RIO GRANDE;Brasil;Uruguay;49.5;UNIDAD;49500;KILOGRAMO;36;PAL;52729.96;1065.25;57129.08;1154.12;3740;49500;49.5;50490;BRASKEM S.A.;No disponible;POLIETILENO DE ALTA DENSIDAD, BRASKEM, S/M POLIETILENO DE ALTA DENSIDAD LOTES: RSGGHJ005E / RSGGHJ006E BOLSAS CAMISETAS HA7260 HIGH DENSITY POLYETHYLENE INJECTION;POLIETILENO DE ALTA DENSIDAD, BRASKEM, S/M POLIETILENO DE ALTA DENSIDAD LOTES: RSGGHJ005E / RSGGHJ006E BOLSAS CAMISETAS HA7260 HIGH DENSITY POLYETHYLENE INJECTION
118-495609;0001;12/12/2018;2018;SYRUS DISTRIBUTION PERU S.A.C.;4  20603490372;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;IAN TAYLOR PERU S.A.C;03380-18;HLCUSS5181136157;SANTOS;Brasil;Uruguay;49.5;UNIDAD;49500;KILOGRAMO;36;PAL;56291.14;1137.19;60734.77;1226.97;3740;49500;49.5;50490;BRASKEM S.A.;No disponible;POLIETILENO DE BAJA DENSIDAD, BRASKEM, S/M LD7000A LOW DENSITY POLYETHYLENE HEAVY-DUTY POLIETILENO DE BAJA DENSIDAD;POLIETILENO DE BAJA DENSIDAD, BRASKEM, S/M LD7000A LOW DENSITY POLYETHYLENE HEAVY-DUTY POLIETILENO DE BAJA DENSIDAD
118-499460;0001;14/12/2018;2018;SYRUS DISTRIBUTION PERU S.A.C.;4  20603490372;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;IAN TAYLOR PERU S.A.C;03382-18;SUDU28297ADVJXSC;CARTAGENA;México;Uruguay;346.5;UNIDAD;346500;KILOGRAMO;252;PQT;421246;1215.72;436311.57;1259.2;9800;346500;346.5;353430;BRASKEM IDESA SAPI;No disponible;POLIETILENO DE ALTA  DENSIDAD, BRASKEM, S/M HDF1050 HIGH DENSITY POLYETHYLENE POLIETILENO DE ALTA  DENSIDAD LOTE: VZB2HJ028E,VZB2HJ033E,VZB2HJ035E, DE ETILENO USO: BOLSAS CAMISETAS;POLIETILENO DE ALTA  DENSIDAD, BRASKEM, S/M HDF1050 HIGH DENSITY POLYETHYLENE POLIETILENO DE ALTA  DENSIDAD LOTE: VZB2HJ028E,VZB2HJ033E,VZB2HJ035E, DE ETILENO USO: BOLSAS CAMISETAS
118-508135;0001;21/12/2018;2018;SYRUS DISTRIBUTION PERU S.A.C.;4  20603490372;IMPORTACION DEFINITIVA;39023000;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;03442-18;HLCUSS5181152265;SANTOS;Brasil;Uruguay;49.5;UNIDAD;49500;KILOGRAMO;36;PAL;68121.86;1376.2;72713.38;1468.96;3740;49500;49.5;50391;BRASKEM S.A.;No disponible;POLIPROPILENO, BRASKEM, S/M EP440N POLYPROPYLENE COPOLYMER POLIPROPILENO BOLSAS CAMISETA;POLIPROPILENO, BRASKEM, S/M EP440N POLYPROPYLENE COPOLYMER POLIPROPILENO BOLSAS CAMISETA
118-510552;0001;24/12/2018;2018;SYRUS DISTRIBUTION PERU S.A.C.;4  20603490372;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;03435-18;SUDU28297ADVK7JT;CARTAGENA;México;Uruguay;24.75;UNIDAD;24750;KILOGRAMO;18;PQT;29099;1175.72;30162.73;1218.7;700;24750;24.75;25290;BRASKEM IDESA S A P I;No disponible;POLIETILENO DE ALTA DENSIDAD, BRASKEM, S/M HDB0355 HIGH DENSITY POLYETHYLENE POLIETILENO DE ALTA DENSIDAD PARA BOLSAS CAMISETAS;POLIETILENO DE ALTA DENSIDAD, BRASKEM, S/M HDB0355 HIGH DENSITY POLYETHYLENE POLIETILENO DE ALTA DENSIDAD PARA BOLSAS CAMISETAS
118-511660;0001;26/12/2018;2018;SYRUS DISTRIBUTION PERU S.A.C.;4  20603490372;IMPORTACION DEFINITIVA;39021000;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;03442-18;ANRM68400A6FGUCW;RIO DE JANEIRO;Brasil;Uruguay;49.5;UNIDAD;49500;KILOGRAMO;36;PAL;66990.74;1353.35;70952.12;1433.38;3124;49500;49.5;50940;BRASKEM S.A.;No disponible;POLIPROPILENO, BRASKEM, S/M PD943XP POLYPROPYLENE HOMOPOLYMER POLIPROPILENO PARA BOLSAS CAMISETAS LOTE: RJIAHK012E;POLIPROPILENO, BRASKEM, S/M PD943XP POLYPROPYLENE HOMOPOLYMER POLIPROPILENO PARA BOLSAS CAMISETAS LOTE: RJIAHK012E
118-511768;0001;26/12/2018;2018;SYRUS DISTRIBUTION PERU S.A.C.;4  20603490372;IMPORTACION DEFINITIVA;39021000;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;03442-18;HLCURI5181107540;RIO DE JANEIRO;Brasil;Uruguay;74.25;UNIDAD;74250;KILOGRAMO;54;PAL;99240.96;1336.58;106445.47;1433.61;5964;74250;74.25;78570;BRASKEM S.A.;No disponible;POLIPROPILENO, BRASKEM, S/M PH0952 POLYPROPYLENE HOMOPOLYMER POLIPROPILENO PARA BOLSAS CAMISETAS LOTE: RJIAHK015E;POLIPROPILENO, BRASKEM, S/M PH0952 POLYPROPYLENE HOMOPOLYMER POLIPROPILENO PARA BOLSAS CAMISETAS LOTE: RJIAHK015E
118-513588;0001;27/12/2018;2018;SYRUS DISTRIBUTION PERU S.A.C.;4  20603490372;IMPORTACION DEFINITIVA;39021000;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;03442-18;HLCURI5181107530;RIO DE JANEIRO;Brasil;Uruguay;49.5;UNIDAD;49500;KILOGRAMO;36;PAL;66010.64;1333.55;70811.77;1430.54;3976;49500;49.5;50890;BRASKEM S.A.;No disponible;POLIPROPILENO HOMOPOLIMERO, BRASKEM, S/M POLYPROPYLENE POLYMERS 1980 BAGS DE 25 KG C/U USO: ENVASE PARA ALIMENTOS HP648S;POLIPROPILENO HOMOPOLIMERO, BRASKEM, S/M POLYPROPYLENE POLYMERS 1980 BAGS DE 25 KG C/U USO: ENVASE PARA ALIMENTOS HP648S
118-010094;0001;08/01/2019;2019;SYRUS DISTRIBUTION PERU S.A.C.;4  20603490372;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;00053-19;SUDU28297AE85Y9K;CARTAGENA;México;Uruguay;24.75;UNIDAD;24750;KILOGRAMO;18;PQT;27564.5;1113.72;28609.05;1155.92;700;24750;24.75;25240;BRASKEM IDESA SAPI;No disponible;POLIETILENO DE ALTA DENSIDAD, BRASKEM, S/M HIGH DENSITY POLYETHYLENE DE ALTA DENSIDAD PARA BOLSAS CAMISETAS HDI0861U1;POLIETILENO DE ALTA DENSIDAD, BRASKEM, S/M HIGH DENSITY POLYETHYLENE DE ALTA DENSIDAD PARA BOLSAS CAMISETAS HDI0861U1
118-018748;0001;14/01/2019;2019;SYRUS DISTRIBUTION PERU S.A.C.;4  20603490372;IMPORTACION DEFINITIVA;39021000;MARITIMA DEL CALLAO;MARITIMO;No disponible;03442-18;ANRM68400A6FGUCW;RIO DE JANEIRO;Brasil;Uruguay;24.75;UNIDAD;24750;KILOGRAMO;18;PAL;33495.37;1353.35;35476.06;1433.38;1562;24750;24.75;25450;NO DETERMINADO;No disponible;POLIPROPILENO, BRASKEM, S/M PD943XP POLYPROPYLENE HOMOPOLYMER POLIPROPILENO PARA BOLSAS CAMISETAS LOTE: RJIAHK012E;POLIPROPILENO, BRASKEM, S/M PD943XP POLYPROPYLENE HOMOPOLYMER POLIPROPILENO PARA BOLSAS CAMISETAS LOTE: RJIAHK012E
118-027288;0001;18/01/2019;2019;SYRUS DISTRIBUTION PERU S.A.C.;4  20603490372;IMPORTACION DEFINITIVA;39021000;MARITIMA DEL CALLAO;MARITIMO;IAN TAYLOR PERU S.A.C;03568-18;ANRM68400A6MY0XA;RIO DE JANEIRO;Brasil;Uruguay;99;UNIDAD;99000;KILOGRAMO;72;PAL;133633.75;1349.84;141552.17;1429.82;6248;99000;99;101740;BRASKEM S.A.;No disponible;POLIPROPILENO, BRASKEM, S/M PG480 POLYPROPYLENE HOMOPOLYMER POLIPROPILENO PARA BOLSAS CAMISETAS LOTE: RJIAHK042E / RJIAHH026E / RJIAHK043E;POLIPROPILENO, BRASKEM, S/M PG480 POLYPROPYLENE HOMOPOLYMER POLIPROPILENO PARA BOLSAS CAMISETAS LOTE: RJIAHK042E / RJIAHH026E / RJIAHK043E
118-029076;0001;21/01/2019;2019;SYRUS DISTRIBUTION PERU S.A.C.;4  20603490372;IMPORTACION DEFINITIVA;39021000;MARITIMA DEL CALLAO;MARITIMO;No disponible;03442-18;HLCURI5181107540;RIO DE JANEIRO;Brasil;Uruguay;24.75;UNIDAD;24750;KILOGRAMO;18;PAL;33080.32;1336.58;35481.82;1433.61;1988;24750;24.75;25440;NO DETERMINADO;No disponible;POLIPROPILENO, BRASKEM, S/M PH0952 POLYPROPYLENE HOMOPOLYMER POLIPROPILENO PARA BOLSAS CAMISETAS LOTE: RJIAHK015E;POLIPROPILENO, BRASKEM, S/M PH0952 POLYPROPYLENE HOMOPOLYMER POLIPROPILENO PARA BOLSAS CAMISETAS LOTE: RJIAHK015E
118-030331;0001;21/01/2019;2019;SYRUS DISTRIBUTION PERU S.A.C.;4  20603490372;IMPORTACION DEFINITIVA;39021000;MARITIMA DEL CALLAO;MARITIMO;No disponible;03442-18;ANRM68400A6FGUCW;RIO DE JANEIRO;Brasil;Uruguay;24.75;UNIDAD;24750;KILOGRAMO;18;PAL;33495.37;1353.35;35476.06;1433.38;1562;24750;24.75;25450;NO DETERMINADO;No disponible;POLIPROPILENO, BRASKEM, S/M PD943XP POLYPROPYLENE HOMOPOLYMER POLIPROPILENO PARA BOLSAS CAMISETAS LOTE: RJIAHK012E;POLIPROPILENO, BRASKEM, S/M PD943XP POLYPROPYLENE HOMOPOLYMER POLIPROPILENO PARA BOLSAS CAMISETAS LOTE: RJIAHK012E
118-038339;0001;25/01/2019;2019;SYRUS DISTRIBUTION PERU S.A.C.;4  20603490372;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;00090-19;SUDU29297AEBO002;CARTAGENA;México;Uruguay;222.75;UNIDAD;222750;KILOGRAMO;162;PQT;227320.2;1020.52;237271.7;1065.19;7110;222750;222.75;228100;BRASKEM IDESA SAPI;No disponible;POLIETILENO DE ALTA DENSIDAD, BRASKEM, S/M HDB0355 HIGH DENSITY POLYETHYLENE POLIETILENO DE ALTA DENSIDAD PARA BOLSAS CAMISETAS;POLIETILENO DE ALTA DENSIDAD, BRASKEM, S/M HDB0355 HIGH DENSITY POLYETHYLENE POLIETILENO DE ALTA DENSIDAD PARA BOLSAS CAMISETAS
118-039981;0001;28/01/2019;2019;SYRUS DISTRIBUTION PERU S.A.C.;4  20603490372;IMPORTACION DEFINITIVA;38249999;MARITIMA DEL CALLAO;MARITIMO;MERCATOR PERU - OPERADOR;00108-19;MEXCLL18120255;MANZANILLO;México;Uruguay;1;UNIDAD;1000;KILOGRAMO;1;PAL;5922.2;5922.2;7214.02;7214.02;1217.8;1000;1;1020;ANTZOCHEM LLC;No disponible;MASTERBATCH BIODEGRADABLE, P LIFE, SMC 2360-50 2360-50 MASTERBATCH BIODEGRADABLE ADITIVO BIODEGRADABLE 40 BAGS/25 KGS;MASTERBATCH BIODEGRADABLE, P LIFE, SMC 2360-50 2360-50 MASTERBATCH BIODEGRADABLE ADITIVO BIODEGRADABLE 40 BAGS/25 KGS
118-042775;0001;29/01/2019;2019;SYRUS DISTRIBUTION PERU S.A.C.;4  20603490372;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;00053-19;SUDU28297AE85XAC;CARTAGENA;México;Uruguay;99;UNIDAD;99000;KILOGRAMO;72;PQT;94977.63;959.37;99324.85;1003.28;3160;99000;99;100460;BRASKEM IDESA SAPI;No disponible;POLIETILENO DE BAJA DENSIDAD, BRASKEM, S/M LDF2023S1 LOW DENSITY POLYETHYLENE POLIETILENO DE BAJA DENSIDAD BOLSAS CAMISETAS;POLIETILENO DE BAJA DENSIDAD, BRASKEM, S/M LDF2023S1 LOW DENSITY POLYETHYLENE POLIETILENO DE BAJA DENSIDAD BOLSAS CAMISETAS
118-053346;0001;06/02/2019;2019;SYRUS DISTRIBUTION PERU S.A.C.;4  20603490372;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;IAN TAYLOR PERU S.A.C;00338-19;HLCURI4190104500;RIO GRANDE;Brasil;Uruguay;49.5;UNIDAD;49500;KILOGRAMO;36;PAL;46983.76;949.17;50781.54;1025.89;3740;49500;49.5;51084;BRASKEM S.A.;No disponible;POLIETILENO DE ALTA DENSIDAD, BRASKEM, S/M GF4950 HIGH DENSITY POLYETHYLENE BLOW MOLDING POLIETILENO LINEAL DE ALTA DENSIDAD;POLIETILENO DE ALTA DENSIDAD, BRASKEM, S/M GF4950 HIGH DENSITY POLYETHYLENE BLOW MOLDING POLIETILENO LINEAL DE ALTA DENSIDAD
118-053960;0001;06/02/2019;2019;SYRUS DISTRIBUTION PERU S.A.C.;4  20603490372;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;IAN TAYLOR PERU S.A.C;00338-19;HLCURI4190104398;RIO GRANDE;Brasil;Uruguay;74.25;UNIDAD;74250;KILOGRAMO;54;PAL;69733.15;939.17;75428.96;1015.88;5610;74250;74.25;75735;BRASKEM S.A.;No disponible;POLIETILENO DE BAJA DENSIDAD, BRASKEM, S/M TX7003 LOW DENSITY POLYETHYLENE POLIETILENO DE BAJA DENSIDAD POLIETILENO LINEAL DE BAJA DENSIDAD;POLIETILENO DE BAJA DENSIDAD, BRASKEM, S/M TX7003 LOW DENSITY POLYETHYLENE POLIETILENO DE BAJA DENSIDAD POLIETILENO LINEAL DE BAJA DENSIDAD
118-059255;0001;11/02/2019;2019;SYRUS DISTRIBUTION PERU S.A.C.;4  20603490372;IMPORTACION DEFINITIVA;39021000;MARITIMA DEL CALLAO;MARITIMO;IAN TAYLOR PERU S.A.C;00338-19;HLCURI4190104321;RIO GRANDE;Brasil;Uruguay;74.25;UNIDAD;74250;KILOGRAMO;54;PAL;88221.4;1188.17;93938.48;1265.16;5610;74250;74.25;76300;BRASKEM S.A.;No disponible;POLIPROPILENO HOMOPOLIMERO, BRASKEM, S/M H103 POLYPROPYLENE HOMOPOLYMER .;POLIPROPILENO HOMOPOLIMERO, BRASKEM, S/M H103 POLYPROPYLENE HOMOPOLYMER .
118-059311;0001;11/02/2019;2019;SYRUS DISTRIBUTION PERU S.A.C.;4  20603490372;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;IAN TAYLOR PERU S.A.C;00338-19;HLCURI4190104471;RIO GRANDE;Brasil;Uruguay;49.5;UNIDAD;49500;KILOGRAMO;36;PAL;43964.26;888.17;47758.57;964.82;3740;49500;49.5;51040;BRASKEM S.A.;No disponible;POLIETILENO LINEAL DE BAJA DENSIDAD, BRASKEM, S/M LL4405S LINEAR LOW DENSITY WITH ADDITIVES .;POLIETILENO LINEAL DE BAJA DENSIDAD, BRASKEM, S/M LL4405S LINEAR LOW DENSITY WITH ADDITIVES .
